Jahr,ICD-10 Kode,Unnamed: 2,N,DAD,S.A,Min,Max,5,10,25,50,75,90,95
2020.0,T8410,Mechanical complication from an internal osteosynthesis device on limb bones: shoulder region,32.0,1.59375,0.9791166196,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,K430,"Ventral hernia with impingement, without gangrene",32.0,2.90625,1.3995246889,1.0,6.0,1.0,1.0,2.0,2.5,4.0,5.0,6.0
2020.0,S655,Injury of one or more blood vessels of other fingers,32.0,2.375,2.7327169512,0.0,12.0,1.0,1.0,1.0,1.0,2.0,5.0,10.0
2020.0,F452,hypochondriac disorder,32.0,26.6875,34.973204028,0.0,165.0,0.0,3.0,5.5,14.5,36.5,59.0,114.0
2020.0,K419,"Hernia femoralis, unilateral or without indication of side, without herniation and without gangrene",32.0,1.65625,0.9019468191,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
2020.0,J180,"Bronchopneumonia, unspecified",32.0,3.65625,1.9110776389,1.0,8.0,1.0,1.0,2.0,3.5,5.0,6.0,8.0
2020.0,M9486,Other specified cartilage disorders : lower leg,32.0,3.6875,8.0138489001,1.0,47.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0
2020.0,G8243,Spastic tetraparesis and tetraplegia: Chronic incomplete paraplegia,32.0,32.625,42.765489554,1.0,224.0,3.0,6.0,10.0,20.0,38.0,76.0,113.0
2020.0,R042,Hämoptoe,32.0,8.8125,22.380056646,0.0,116.0,0.0,0.0,1.0,2.0,4.5,14.0,58.0
2020.0,aspirate1,Moderate dysplasia of the cervix uteri,32.0,2.0,0.9837387537,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0
2020.0,crush,Secondary malignant neoplasm of bone and bone marrow,32.0,9.3125,10.202585061,0.0,55.0,1.0,2.0,4.0,7.0,10.5,20.0,23.0
2020.0,bad43,Rib serial fracture: Involving three ribs,32.0,3.75,3.9594721056,0.0,19.0,0.0,1.0,1.5,2.0,5.0,7.0,14.0
2020.0,S624,Multiple metacarpal fractures,32.0,2.3125,2.8785917256,1.0,17.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0
2020.0,Φ620,Persistent personality change after extreme stress,32.0,31.6875,35.12690128,1.0,137.0,1.0,2.0,4.0,23.0,43.0,72.0,126.0
2020.0,S4300,"Luxation of the shoulder joint [glenohumeral joint], unspecified",32.0,2.03125,1.1773226871,1.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,D060,Carcinoma in situ der Endozervix,32.0,2.03125,1.1773226871,1.0,5.0,1.0,1.0,1.0,2.0,2.5,4.0,5.0
2020.0,183,Insufficiency of anastomoses and sutures after operations on the rest of the digestive tract,32.0,10.15625,13.924008912,0.0,52.0,1.0,1.0,2.0,4.0,11.5,37.0,42.0
2020.0,correct1,Other reaction to spinal and lumbar puncture,32.0,2.875,2.2252219897,0.0,12.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0
2020.0,K561,Invagination,32.0,3.9375,2.124169667,1.0,9.0,1.0,2.0,2.0,3.0,5.5,7.0,8.0
2020.0,sat15,Severe laceration of the liver,31.0,8.7096774194,8.0795773338,0.0,32.0,0.0,1.0,3.0,6.0,14.0,21.0,25.0
2020.0,stray1,Meläna,31.0,4.4193548387,6.2757426841,1.0,32.0,1.0,1.0,1.0,2.0,4.0,12.0,15.0
2020.0,️,Multiple fractures of the lower leg,31.0,9.1612903226,14.121134927,0.0,59.0,1.0,1.0,2.0,4.0,7.0,18.0,46.0
2020.0,Γ700,Myasthenia gravis,31.0,13.096774194,18.524497004,2.0,98.0,2.0,2.0,4.0,7.0,14.0,25.0,43.0
2020.0,Q1225,Fracture of the 7th cervical vertebra,31.0,8.0967741935,17.607488632,0.0,99.0,0.0,1.0,1.0,4.0,7.0,17.0,18.0
2020.0,J451,Nonallergic bronchial asthma,31.0,5.7419354839,11.375317554,1.0,59.0,1.0,1.0,2.0,3.0,4.0,6.0,33.0
2020.0,4,Unspecified urinary tract infection of pregnancy,31.0,3.2903225806,2.2240136149,1.0,9.0,1.0,1.0,1.0,3.0,4.0,7.0,8.0
2020.0,stump,Idiopathic Thrombozytopenic Purpura,31.0,7.935483871,19.178000389,1.0,110.0,1.0,1.0,2.0,4.0,8.0,9.0,12.0
2020.0,q42,Other congenital malformations of the lower extremity(s) and pelvic girdle,31.0,2.1290322581,1.2313119151,1.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,S7210,Pertrochanteric fracture : closed,31.0,5.9032258065,8.945594218,1.0,51.0,1.0,1.0,2.0,4.0,5.0,8.0,16.0
2020.0,S1085,Superficial injury to other parts of the neck: contusion,31.0,1.4516129032,0.8098851638,0.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,I498,Other specified cardiac arrhythmias,31.0,2.0322580645,2.5492988705,0.0,12.0,1.0,1.0,1.0,1.0,2.0,3.0,10.0
2020.0,D172,Benign neoplasm of the fatty tissue of the skin and subcutaneous tissue of the extremities,31.0,1.4193548387,0.7199163631,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,eat,"Cerebral infarction, unspecified",31.0,9.1290322581,20.321978144,0.0,83.0,0.0,0.0,0.0,1.0,8.0,16.0,79.0
2020.0,M5486,Other back pain : lumbar region,31.0,6.5161290323,7.1501560251,0.0,26.0,1.0,1.0,1.0,3.0,12.0,17.0,22.0
2020.0,M2585,Other specified joint diseases : pelvic region and thighs,31.0,3.2903225806,1.7357716514,1.0,8.0,1.0,2.0,2.0,3.0,5.0,6.0,6.0
2020.0,pump,"Mechanical complication from gastrointestinal prostheses, implants or transplants",31.0,3.0322580645,5.0298036474,1.0,29.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,1,Damage to the meniscus due to an old tear or old injury: anterior cruciate ligament or anterior horn of the medial meniscus,31.0,2.2580645161,2.1286575102,1.0,13.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,and 418,Other specified changes in amniotic fluid and fetal membranes,31.0,4.6129032258,3.7029485491,2.0,23.0,2.0,2.0,3.0,4.0,5.0,6.0,8.0
2020.0,saa03,Fracture of a lumbar vertebra: L3,31.0,14.322580645,19.237787636,1.0,62.0,1.0,1.0,2.0,6.0,18.0,47.0,60.0
2020.0,Φ700,Mild intellectual disability : no or minor behavioral disorder,31.0,28.709677419,30.986226562,0.0,164.0,1.0,4.0,11.0,19.0,40.0,54.0,70.0
2020.0,I'm sorry,Joint pain : forearm,31.0,16.709677419,14.62006281,1.0,44.0,1.0,2.0,2.0,21.0,28.0,35.0,42.0
2020.0,M2551,Joint pain : shoulder region,31.0,7.2580645161,8.1689156438,1.0,26.0,1.0,1.0,2.0,3.0,14.0,21.0,22.0
2020.0,soak,Unspecified renal colic,30.0,1.2666666667,0.8276819868,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.5,3.0
2020.0,Q1223,Fracture of the 5th cervical vertebra,30.0,8.7666666667,13.369247608,0.0,63.0,0.0,1.0,2.0,4.0,7.0,20.5,41.0
2020.0,A083,Other viral enteritis,30.0,2.5,1.3326147489,1.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0
2020.0,S680,Traumatic amputation of the thumb (complete) (partial),30.0,4.6666666667,4.5130716914,0.0,15.0,0.0,0.0,1.0,3.0,8.0,11.5,14.0
2020.0,squeezing,"Female pelvic inflammatory disease, unspecified",30.0,2.8,1.5177115259,1.0,7.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0
2020.0,I'm sorry,Fracture: Other and multiple parts of the pelvis,30.0,21.8,25.171686338,0.0,86.0,1.0,1.0,2.0,10.0,39.0,62.5,84.0
2020.0,J40,"Abscess, boils and carbuncles of the nose",30.0,2.8666666667,1.3060425439,1.0,7.0,2.0,2.0,2.0,2.5,3.0,4.5,6.0
2020.0,m03,Other deformity of big toe (acquired),30.0,1.7666666667,1.104327954,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.5,4.0
2020.0,O288,Other abnormal findings at maternal prenatal screening,30.0,3.7333333333,1.9640446187,1.0,10.0,1.0,2.0,2.0,3.5,5.0,6.5,7.0
2020.0,D508,Other iron deficiency anemias,30.0,3.5,3.0933744547,1.0,14.0,1.0,1.0,2.0,2.0,4.0,8.0,9.0
2020.0,K264,"Ulcus duodeni : chronic or unspecified, with bleeding",30.0,4.1666666667,4.9694468806,1.0,29.0,1.0,1.0,2.0,3.0,5.0,6.0,7.0
2020.0,N850,Glandular hyperplasia of the endometrium,30.0,1.2666666667,0.583292281,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
2020.0,machos,Juvenile osteochondrosis of the tibia and fibula,30.0,2.5333333333,3.048270661,1.0,18.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0
2020.0,N816,Rectozele,30.0,2.6333333333,1.4259499757,1.0,7.0,1.0,1.0,2.0,2.0,3.0,4.5,6.0
2020.0,F160,Disorders caused by hallucinogens : acute intoxication,30.0,1.4,3.1139286639,0.0,17.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0
2020.0,09,"Crohn's disease, unspecified",30.0,4.6,4.8608215568,1.0,20.0,1.0,1.0,1.0,3.0,6.0,12.0,17.0
2020.0,A4158,Sepsis: other gram-negative pathogens,30.0,12.833333333,9.4762255447,0.0,38.0,1.0,1.0,4.0,12.5,19.0,25.0,28.0
2020.0,S925,fracture of another toe,30.0,2.1666666667,2.3056651869,1.0,13.0,1.0,1.0,1.0,1.0,3.0,3.5,5.0
2020.0,I720,Carotid artery aneurysm,30.0,8.5666666667,26.913249312,0.0,149.0,0.0,0.0,2.0,3.0,4.0,12.5,20.0
2020.0,K112,Sialadenitis,30.0,2.6333333333,1.6501480254,0.0,7.0,0.0,0.5,2.0,3.0,3.0,4.0,7.0
2020.0,Faha1,Severe intellectual disability: marked behavioral disorder that requires observation or treatment,30.0,494.66666667,2383.4597619,0.0,13100.0,2.0,4.0,13.0,22.0,65.0,254.5,533.0
2020.0,shy,Osteophyte : ankle and foot,30.0,1.6666666667,0.7111590022,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,4,Complications of labor and delivery from vasa previa,30.0,9.9333333333,13.84379192,2.0,61.0,2.0,2.0,3.0,4.0,8.0,30.5,44.0
2020.0,R410,"Disorientation, unspecified",30.0,1.3333333333,1.9534820076,0.0,8.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0
2020.0,M 4802,Spinalstenose : Zervikalbereich,30.0,7.6,10.630470194,2.0,50.0,2.0,2.5,3.0,4.0,5.0,20.5,34.0
2020.0,F421,Predominantly compulsions [compulsive rituals],30.0,35.733333333,29.575074936,2.0,91.0,2.0,2.0,7.0,31.5,54.0,84.5,87.0
2020.0,toilet,Other eardrum perforations,30.0,1.6,0.6746646677,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
2020.0,squeezing,"Other specified osteochondropathies: lower leg [fibula, tibia, knee joint]",29.0,2.5517241379,1.4289408389,1.0,8.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0
2020.0,S311,Open wound of the abdominal wall,29.0,2.275862069,2.6035216771,0.0,12.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0
2020.0,S222,fracture of the sternum,29.0,3.5862068966,5.0745671271,1.0,28.0,1.0,1.0,1.0,2.0,4.0,7.0,8.0
2020.0,M6784,"Other specified disorders of the synovium and tendons: Hand [fingers, carpals, metacarpals, joints between these bones]",29.0,2.8965517241,4.7909500071,1.0,27.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,stumble,"Post-traumatic wound infection, not elsewhere classified",29.0,6.6551724138,6.6562315704,1.0,26.0,1.0,1.0,2.0,4.0,9.0,19.0,21.0
2020.0,M7116,Other infectious bursitis : lower leg,29.0,4.3103448276,3.8368834849,1.0,22.0,2.0,2.0,2.0,4.0,5.0,8.0,9.0
2020.0,text 45,Secondary dysmenorrhea,29.0,1.724137931,1.065583399,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
2020.0,J028,Acute pharyngitis caused by other specified pathogens,29.0,2.0689655172,0.8836221915,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0
2020.0,chuckle,Other problems related to medical care options or other health care,29.0,907.10344828,3674.3091318,2.0,19942.0,3.0,3.0,24.0,90.0,419.0,806.0,1074.0
2020.0,47,"Infection and inflammatory reaction from other orthopedic endoprostheses, implants or transplants",29.0,8.6896551724,7.9467129246,1.0,27.0,1.0,1.0,3.0,6.0,14.0,23.0,25.0
2020.0,sq02,Contusion of the external genital organs,29.0,2.1379310345,1.5288683474,1.0,9.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,smashed,Other meniscus damage : Outer ligament [Lig. collaterale fibulare] or rear horn of the external meniscus,29.0,2.1724137931,1.8335945477,1.0,11.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,jst0,Leakage of liquor cerebrospinalis,29.0,6.6206896552,5.0949119795,1.0,20.0,1.0,1.0,3.0,6.0,9.0,16.0,19.0
2020.0,waa1,Care of the mother in the event of a disproportion due to a generally narrowed pelvis,29.0,4.1379310345,1.0597889928,2.0,7.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0
2020.0,R064,Hyperventilation,29.0,1.5517241379,1.8044826504,0.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0
2020.0,N188,Other neuromuscular dysfunction of the urinary bladder,29.0,3.9310344828,5.9995894769,1.0,24.0,1.0,1.0,1.0,2.0,2.0,18.0,20.0
2020.0,L040,"Acute lymphadenitis of the face, head and neck",29.0,3.8620689655,3.2811598334,0.0,13.0,1.0,1.0,2.0,2.0,5.0,10.0,11.0
2020.0,J208,Acute bronchitis caused by other specified pathogens,29.0,5.8275862069,15.264498882,1.0,84.0,1.0,1.0,1.0,2.0,3.0,8.0,13.0
2020.0,shriek,Other mononeuropathies of the lower extremities,29.0,3.2068965517,3.7069366477,1.0,17.0,1.0,1.0,1.0,2.0,3.0,10.0,11.0
2020.0,person,"Malignant neoplasm of the cervix uteri, unspecified",29.0,9.1379310345,14.242100913,1.0,69.0,1.0,1.0,2.0,4.0,8.0,21.0,41.0
2020.0,S7211,Pertrochanteric fracture : open,29.0,11.172413793,18.328488687,1.0,99.0,1.0,1.0,3.0,6.0,10.0,26.0,32.0
2020.0,O878,Other venous diseases as a complication in childbirth,29.0,3.4137931034,1.7220677226,2.0,11.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0
2020.0,checkered,"Infectious mononucleosis, unspecified",29.0,2.5517241379,1.5717644066,1.0,8.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0
2020.0,T421,"Grade 2b burns to hip and leg, excluding ankle and foot",29.0,10.379310345,9.248219107,0.0,33.0,1.0,1.0,5.0,8.0,12.0,29.0,32.0
2020.0,super,"Persistent delusional disorder, unspecified",29.0,34.482758621,36.425678432,0.0,187.0,0.0,3.0,15.0,24.0,43.0,66.0,96.0
2020.0,J9601,"Acute respiratory failure, not elsewhere classified: Type II [hypercapnic]",29.0,6.4482758621,7.6605958687,0.0,33.0,0.0,0.0,1.0,2.0,11.0,15.0,18.0
2020.0,M8411,Nonunion of fracture ends [pseudarthrosis] : shoulder region,29.0,2.2413793103,1.2720953584,1.0,7.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0
2020.0,text48,Other specified conditions related to the female genital organs and the menstrual cycle,29.0,1.9310344828,1.437533465,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0
2020.0,Act 15,"Bipolar affective psychosis, current major depressive episode with psychotic symptoms",29.0,36.517241379,54.406945913,0.0,269.0,0.0,0.0,4.0,17.0,49.0,100.0,124.0
2020.0,rattle,Dislocation of other and unspecified parts of the foot: tarsometatarsal (joint),28.0,5.0714285714,5.4360155031,1.0,28.0,1.0,2.0,2.0,3.0,5.5,11.0,12.0
2020.0,E282,Polycystic Ovarian Syndrome,28.0,1.7142857143,0.7126966451,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,disgrace0,Malignant neoplasm of the endocervix,28.0,8.9642857143,12.694361953,1.0,51.0,1.0,1.0,2.0,3.5,8.5,34.0,41.0
2020.0,C220,hepatocellular carcinoma,28.0,6.3928571429,7.8378912778,1.0,32.0,1.0,1.0,1.0,3.0,8.5,19.0,24.0
2020.0,chop 0,Social behavior disorder associated with depressive disorder,28.0,14.857142857,20.509644137,1.0,103.0,1.0,1.0,3.5,9.5,14.5,37.0,42.0
2020.0,E1090,Primary insulin-dependent diabetes mellitus [type 1 diabetes] without complications: Not classified as derailed,28.0,3.5,1.9720265944,1.0,10.0,1.0,1.0,2.0,3.0,4.0,6.0,7.0
2020.0,4,Metatarsalgie,28.0,1.9642857143,0.7444681351,1.0,4.0,1.0,1.0,1.5,2.0,2.0,3.0,3.0
2020.0,overwhelming,Traumatic hematopneumothorax,28.0,8.2857142857,12.869306416,0.0,48.0,0.0,1.0,2.0,4.0,7.0,34.0,48.0
2020.0,O051,"Other abortion : incomplete, complicated by late bleeding or increased bleeding",28.0,1.3571428571,0.5587211399,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2020.0,M1901,Primary osteoarthritis of other joints : shoulder region,28.0,2.0,0.9428090416,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,succumb,Other complications from breast prosthesis or implant,28.0,2.8928571429,2.5580560576,1.0,10.0,1.0,1.0,1.0,2.0,3.0,8.0,9.0
2020.0,decrease,Other specified non-inflammatory diseases of the vagina,28.0,1.5714285714,0.835710894,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
2020.0,T58,Toxic effects of carbon monoxide,28.0,0.8214285714,1.1880133254,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2020.0,F604,Histrionic Personality Disorder,28.0,44.75,51.487233225,1.0,189.0,2.0,3.0,7.0,20.5,78.0,114.0,161.0
2020.0,I409,"Acute myocarditis, unspecified",28.0,3.75,3.0261208514,0.0,16.0,0.0,0.0,2.5,3.0,4.5,6.0,8.0
2020.0,L020,"Skin abscess, boils and carbuncles on face",28.0,3.1071428571,1.7917358791,1.0,9.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0
2020.0,F509,"Eating disorder, unspecified",28.0,45.0,48.05629415,1.0,206.0,2.0,2.0,13.5,28.0,63.0,121.0,148.0
2020.0,K 469,Unspecified abdominal hernia without herniation and without gangrene,28.0,2.4285714286,1.7935805577,0.0,7.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0
2020.0,S1224,Fracture of the 6th cervical vertebra,28.0,8.25,12.715184856,0.0,60.0,0.0,1.0,1.0,3.0,11.0,21.0,33.0
2020.0,S468,Injury to other muscles and tendons at shoulder and upper arm level,28.0,2.5714285714,1.1996472145,1.0,7.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0
2020.0,Q4302,Dislocation of the humerus backwards,28.0,2.7857142857,3.2358769246,0.0,18.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,19,"Ulcerative colitis, unspecified",28.0,6.2142857143,8.4035140042,1.0,46.0,1.0,1.0,2.5,4.0,6.5,11.0,14.0
2020.0,M4726,Other spondylosis with radiculopathy : lumbar region,28.0,13.107142857,11.836351057,1.0,45.0,1.0,2.0,3.5,7.5,19.5,31.0,33.0
2020.0,slash0,"Secondary and unspecified malignant neoplasm of the lymph nodes of the head, face and neck",28.0,3.3214285714,1.7858201027,1.0,7.0,1.0,1.0,2.0,3.0,4.5,6.0,7.0
2020.0,C9201,Acute myeloid leukemia: In complete remission,28.0,26.107142857,20.548658216,4.0,100.0,4.0,4.0,14.5,23.0,30.5,42.0,75.0
2020.0,T886,Anaphylactic shock as an undesirable side effect of an indicated medicinal product or an indicated drug when administered properly,28.0,1.2142857143,0.9172076326,0.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
2020.0,483,"Other specified joint injuries, not elsewhere classified : Forearm",28.0,1.7142857143,0.9371802806,1.0,5.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0
2020.0,and 40,Maternal care for congenital malformations of the uterus,28.0,3.5,1.5515822271,0.0,6.0,1.0,2.0,3.0,3.0,4.0,6.0,6.0
2020.0,dappled,Other synovitis and tenosynovitis : lower leg,28.0,2.6428571429,3.8123997081,1.0,20.0,1.0,1.0,1.0,2.0,2.0,4.0,10.0
2020.0,J41,Cyst or mucocele of the nose and paranasal sinuses,28.0,2.6428571429,2.003964325,0.0,10.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0
2020.0,I340,Mitralklappeninsuffizienz,28.0,12.5,9.4143310771,2.0,43.0,3.0,4.0,7.0,9.0,19.0,20.0,36.0
2020.0,S2242,Rib serial fracture: Involving two ribs,28.0,2.6428571429,2.1467337069,1.0,10.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0
2020.0,Q278,Other specified congenital malformations of the peripheral vasculature,28.0,2.0,0.7200822998,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
2020.0,I64,"Stroke, not referred to as hemorrhage or infarction",27.0,3.4814814815,9.4232542573,0.0,35.0,0.0,0.0,0.0,0.0,1.0,26.0,27.0
2020.0,put,Abnormal ultrasound finding at maternal prenatal screening,27.0,4.8888888889,6.6119549846,1.0,35.0,1.0,1.0,2.0,3.0,5.0,11.0,12.0
2020.0,commandment 11,Nipple fissures related to gestation: reporting difficulty in latching,27.0,3.3333333333,0.7337993857,1.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0
2020.0,F459,"Somatoform disorder, unspecified",27.0,13.407407407,23.460702428,0.0,89.0,0.0,1.0,1.0,3.0,13.0,48.0,78.0
2020.0,juicy 003,Adult Respiratory Distress Syndrome [ARDS]: Severe Adult Respiratory Distress Syndrome [ARDS],27.0,19.222222222,14.463038657,0.0,70.0,2.0,2.0,9.0,16.0,25.0,37.0,43.0
2020.0,Σ400,Bruised shoulder and upper arm,27.0,1.3333333333,0.7337993857,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
2020.0,swipe12,Malignant neoplasm of the temporal lobe,27.0,7.4444444444,7.4850277906,0.0,41.0,2.0,2.0,4.0,6.0,9.0,13.0,14.0
2020.0,I300,Acute nonspecific idiopathic pericarditis,27.0,4.4074074074,3.189637781,0.0,12.0,1.0,1.0,2.0,3.0,7.0,10.0,10.0
2020.0,S2202,Fracture of a thoracic vertebra: T3 and T4,27.0,7.5185185185,10.885312512,0.0,52.0,1.0,1.0,1.0,3.0,11.0,19.0,22.0
2020.0,I1091,"Essential hypertension, unspecified: Indicating a hypertensive crisis",27.0,3.2962962963,3.2083402708,0.0,15.0,1.0,1.0,1.0,2.0,4.0,8.0,10.0
2020.0,K828,Other specified diseases of the gallbladder,27.0,2.2222222222,1.2810252304,1.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,M6504,Tendon sheath abscess : hand,27.0,3.4814814815,1.9684115105,0.0,9.0,1.0,2.0,2.0,3.0,4.0,6.0,8.0
2020.0,C021,Malignant neoplasm on the edge and tip of the tongue,27.0,7.962962963,10.889237741,1.0,54.0,1.0,1.0,1.0,5.0,12.0,18.0,19.0
2020.0,O710,Uterine rupture before labor begins,27.0,8.9259259259,24.126152306,1.0,129.0,1.0,2.0,3.0,4.0,6.0,9.0,12.0
2020.0,1,Other meniscus damage : anterior cruciate ligament or anterior horn of medial meniscus,27.0,2.2592592593,0.8129997915,1.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,1,Other injuries of the lungs : with an open wound in the chest cavity,27.0,2.0740740741,1.206582138,0.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0
2020.0,sat14,Moderate laceration of the liver,27.0,5.0,3.8630398552,0.0,14.0,0.0,0.0,2.0,5.0,6.0,12.0,13.0
2020.0,I420,Dilatative Cardiomyopathie,27.0,11.481481481,12.045970825,0.0,46.0,1.0,1.0,2.0,9.0,18.0,24.0,44.0
2020.0,obey,Cerebral infarction due to unspecified occlusion or stenosis of the extracranial arteries supplying the brain,27.0,17.037037037,26.449489571,0.0,119.0,0.0,0.0,4.0,8.0,21.0,55.0,73.0
2020.0,0,"Diverticulosis of the colon without perforation, abscess, or evidence of bleeding",27.0,4.7407407407,2.6688025634,1.0,15.0,2.0,2.0,3.0,5.0,6.0,7.0,7.0
2020.0,I309,"Acute pericarditis, unspecified",27.0,2.7777777778,2.7362710917,0.0,13.0,0.0,1.0,1.0,2.0,4.0,6.0,7.0
2020.0,healthier,"Skin and subcutaneous tissue diseases complicating pregnancy, childbirth and childbirth",27.0,3.1111111111,1.5021352324,1.0,7.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0
2020.0,N856,Intrauterine Synechien,27.0,1.5185185185,0.8024179982,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
2020.0,F442,Dissociative Stupor,27.0,3.0740740741,5.6970027607,0.0,27.0,0.0,0.0,0.0,1.0,3.0,10.0,13.0
2020.0,I5014,Left ventricular failure: With symptoms at rest,27.0,10.37037037,14.613345187,0.0,64.0,1.0,1.0,2.0,5.0,11.0,26.0,44.0
2020.0,F105,Alcohol-related disorders: psychotic disorder,27.0,9.3703703704,15.115321183,0.0,53.0,0.0,0.0,1.0,1.0,12.0,37.0,48.0
2020.0,K8040,Bile duct stone with cholecystitis: No indication of a bile duct obstruction,26.0,3.4615384615,1.9438265196,1.0,8.0,1.0,2.0,2.0,3.0,4.0,7.0,7.0
2020.0,K4021,"Bilateral inguinal hernia, without herniation and without gangrene: recurrent hernia",26.0,1.9230769231,0.9347973865,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,S617,Multiple open wounds on wrist and hand,26.0,2.4230769231,4.8840399419,0.0,25.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0
2020.0,T856,"Mechanical complication from other specified internal prosthesis, implant or graft",26.0,2.5,2.1023796042,1.0,11.0,1.0,1.0,2.0,2.0,2.0,5.0,6.0
2020.0,smash,Other specified cerebrovascular diseases,26.0,8.8076923077,14.02289337,0.0,55.0,0.0,0.0,1.0,3.0,7.0,38.0,38.0
2020.0,S660,Injury to the long flexor muscles and tendons of the thumb at wrist and hand level,26.0,4.7307692308,17.605811977,0.0,91.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,I726,Aneurysm and dissection of the vertebral artery,26.0,5.5769230769,8.3865276577,0.0,41.0,0.0,0.0,1.0,4.0,6.0,14.0,19.0
2020.0,s01,Femoral neck fracture : open,26.0,5.0769230769,4.1368884628,0.0,19.0,0.0,1.0,3.0,4.0,6.0,9.0,14.0
2020.0,s4220,Fracture of the proximal end of the humerus : closed,26.0,3.6538461538,4.3075961528,1.0,18.0,1.0,1.0,1.0,2.0,3.0,10.0,14.0
2020.0,O324,Care of the mother if the head does not come to the appointment,26.0,4.2307692308,1.5825976699,0.0,8.0,1.0,3.0,4.0,4.0,5.0,6.0,6.0
2020.0,N434,Spermatozele,26.0,1.6538461538,0.485164524,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2020.0,F4533,Somatoform Autonomic Dysfunction: Respiratory System,26.0,4.1923076923,11.419349301,0.0,59.0,0.0,0.0,1.0,1.0,2.0,6.0,11.0
2020.0,K8530,Drug-induced acute pancreatitis: no organ complication was reported,26.0,3.9230769231,2.697006888,0.0,10.0,1.0,2.0,2.0,3.0,5.0,8.0,10.0
2020.0,pinch02,Complications of an open wound: infection,26.0,8.1538461538,18.788703644,0.0,98.0,0.0,1.0,2.0,3.0,7.0,14.0,14.0
