Jahr,ICD-10 Kode,Unnamed: 2,N,DAD,S.A,Min,Max,5,10,25,50,75,90,95
2020.0,stun,"Acute transient psychotic disorders, unspecified",183.0,8.0546448087,15.193161698,0.0,113.0,0.0,0.0,0.0,1.0,11.0,24.0,33.0
2020.0,C 4583,Other Cerebral Transient Ischemia and Related Syndromes: Complete resolution in less than 1 hour,183.0,2.7923497268,1.741713962,0.0,10.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0
2020.0,M2161,Acquired flatfoot [pes planovalgus],183.0,5.3333333333,5.095066924,2.0,55.0,2.0,3.0,3.0,4.0,6.0,7.0,9.0
2020.0,4,Aneurysm of an artery of the lower extremity,183.0,8.4644808743,9.5794879092,0.0,66.0,1.0,2.0,4.0,6.0,9.0,15.0,26.0
2020.0,S3202,Fracture of a lumbar vertebra: L2,183.0,6.7704918033,7.9560470663,0.0,58.0,1.0,1.0,2.0,4.0,8.0,16.0,21.0
2020.0,L0301,Phlegmone an Fingern,183.0,3.5956284153,2.8129181035,0.0,25.0,1.0,1.0,2.0,3.0,4.0,6.0,9.0
2020.0,I495,Sick Sinus Syndrome,182.0,3.2582417582,3.6827675737,0.0,28.0,1.0,1.0,1.0,2.0,4.0,7.0,10.0
2020.0,h48,Malignant neoplasm of the bronchus and lungs overlapping in several areas,181.0,11.613259669,15.770036317,0.0,131.0,1.0,1.0,3.0,8.0,14.0,22.0,29.0
2020.0,A410,Sepsis durch Staphylococcus aureus,180.0,18.505555556,18.284681509,0.0,113.0,1.0,2.0,4.5,15.5,25.5,42.5,57.0
2020.0,ra,urinary retention,180.0,3.4,3.3983236091,0.0,21.0,1.0,1.0,1.0,2.0,4.0,8.5,10.5
2020.0,scissors,Other internal damage to the knee joint: unspecified ligament or unspecified meniscus,179.0,2.4245810056,1.931018017,1.0,18.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,4,Metatarsalgie,178.0,2.2359550562,2.2069355081,1.0,23.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,Z0980,Follow-up examination after organ transplantation,177.0,2.1016949153,1.3059511762,1.0,9.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0
2020.0,K8001,Gallbladder stone with acute cholecystitis: With biliary obstruction,177.0,5.6836158192,3.7630700156,1.0,29.0,2.0,2.0,3.0,5.0,7.0,11.0,13.0
2020.0,smack,fracture of the medial malleolus,176.0,9.8465909091,19.038736146,0.0,161.0,1.0,1.0,2.0,4.0,11.0,21.0,34.0
2020.0,C240,Malignant neoplasm of the extrahepatic bile duct,176.0,12.25,10.949494444,1.0,53.0,1.0,2.0,5.0,9.0,16.0,24.0,36.0
2020.0,J450,Predominantly allergic bronchial asthma,174.0,7.8103448276,8.5127382889,0.0,41.0,1.0,1.0,2.0,4.0,11.0,20.0,27.0
2020.0,K500,Crohn's disease of the small intestine,174.0,6.3103448276,6.4661150478,1.0,57.0,1.0,2.0,3.0,5.0,7.0,12.0,15.0
2020.0,1,Epicondylitis radialis humeri,174.0,1.9425287356,2.9791426079,1.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
2020.0,J180,"Bronchopneumonia, unspecified",174.0,7.2298850575,6.6274977177,0.0,50.0,2.0,2.0,4.0,5.5,8.0,13.0,18.0
2020.0,cut1,Perforation of the intestine (non-traumatic),173.0,14.450867052,14.955521725,0.0,135.0,1.0,2.0,5.0,10.0,20.0,32.0,41.0
2020.0,M8088,Other osteoporosis with pathologic fracture : other,173.0,8.5606936416,9.0073008878,0.0,62.0,1.0,1.0,3.0,5.0,13.0,20.0,27.0
2020.0,dance,Other and unspecified symptoms affecting the nervous and musculoskeletal system,173.0,14.271676301,16.45752659,0.0,114.0,0.0,1.0,2.0,12.0,20.0,29.0,36.0
2020.0,G409,"Epilepsy, unspecified",173.0,5.9826589595,10.210274117,0.0,90.0,1.0,1.0,1.0,2.0,6.0,17.0,27.0
2020.0,sell49,"Viral infection, unspecified",172.0,3.6686046512,3.5028062811,1.0,27.0,1.0,1.0,2.0,3.0,4.5,7.0,8.0
2020.0,Q492,"Malignant neoplasm of the connective tissue and other soft tissues of the lower extremity, including the hip",172.0,8.8255813953,11.238709069,0.0,61.0,1.0,1.0,3.0,4.0,9.5,26.0,39.0
2020.0,K1028,Other specified inflammatory conditions of the jaws,171.0,4.7660818713,5.3372405708,1.0,45.0,1.0,1.0,2.0,3.0,5.0,10.0,16.0
2020.0,K4398,Other hernia ventralis without herniation and without gangrene,171.0,3.6608187135,5.1210795538,1.0,59.0,1.0,1.0,2.0,3.0,4.0,6.0,9.0
2020.0,G6280,Critical-illness-Polyneuropathie,171.0,42.456140351,33.874892755,1.0,202.0,7.0,11.0,20.0,34.0,57.0,80.0,104.0
2020.0,S461,Injury to the muscle and tendon of the long head of the biceps brachii,171.0,1.9649122807,0.7267553747,0.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,See 42,Malignant neoplasm of the lungs or bronchus in the middle lobe,171.0,10.029239766,10.572120329,1.0,63.0,1.0,2.0,3.0,7.0,12.0,25.0,31.0
2020.0,M2556,Joint pain : lower leg,170.0,18.294117647,13.564942223,0.0,50.0,1.0,2.0,3.0,21.0,28.0,35.0,38.0
2020.0,K250,"Ulcer ventriculi: acute, with bleeding",170.0,7.2941176471,6.8644070054,0.0,45.0,1.0,2.0,3.0,5.0,9.0,15.5,20.0
2020.0,I5012,Left ventricular failure: With symptoms when subjected to greater stress,170.0,5.7588235294,6.2203672739,1.0,34.0,1.0,1.0,2.0,3.0,8.0,14.0,20.0
2020.0,D500,Iron deficiency anemia after blood loss (chronic),170.0,5.2176470588,4.5967232083,0.0,25.0,1.0,1.0,2.0,4.0,7.0,10.5,16.0
2020.0,K8051,Bile duct stone without cholangitis or cholecystitis: With bile duct obstruction,169.0,4.1775147929,3.9751269493,0.0,27.0,1.0,1.0,2.0,3.0,5.0,7.0,11.0
2020.0,D172,Benign neoplasm of the fatty tissue of the skin and subcutaneous tissue of the extremities,169.0,1.8816568047,1.7348547628,1.0,19.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,I213,Acute transmural myocardial infarction at unspecified site,168.0,4.8571428571,8.7104354197,0.0,74.0,0.0,0.0,0.0,2.0,5.0,17.0,20.0
2020.0,N816,Rectozele,168.0,3.005952381,1.6027559491,1.0,16.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0
2020.0,E1161,Diabetes mellitus [type 2 diabetes] not primarily dependent on insulin with other specified complications: Identified as derailed,168.0,6.2202380952,5.0392775778,0.0,29.0,1.0,1.0,3.0,6.0,8.0,11.0,14.0
2020.0,cut,Polyp of the Kolons,167.0,2.2335329341,1.9968231027,1.0,14.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0
2020.0,s04,Femoral neck fracture: Mediocervical,167.0,9.6646706587,8.9345753052,0.0,72.0,2.0,3.0,5.0,7.0,12.0,20.0,27.0
2020.0,K04,Alcoholic liver failure,167.0,13.790419162,17.415832824,0.0,189.0,2.0,3.0,5.0,10.0,17.0,27.0,37.0
2020.0,T854,Mechanical complication from breast prosthesis or implant,167.0,2.9101796407,2.0936690205,1.0,17.0,1.0,1.0,2.0,2.0,4.0,6.0,6.0
2020.0,M8417,Nonunion of fracture ends [nonunion] : ankle and foot,167.0,4.9880239521,6.811567079,1.0,45.0,1.0,1.0,2.0,3.0,5.0,9.0,20.0
2020.0,T8416,Mechanical complication from an internal osteosynthesis device on limb bones: ankle and foot,167.0,3.3592814371,5.3607470673,1.0,46.0,1.0,1.0,1.0,2.0,3.0,6.0,13.0
2020.0,F329,"Depressive episode, unspecified",166.0,9.4337349398,15.286113937,0.0,91.0,0.0,0.0,0.0,1.5,14.0,29.0,42.0
2020.0,183,Insufficiency of anastomoses and sutures after operations on the rest of the digestive tract,166.0,12.807228916,16.46333508,0.0,120.0,1.0,1.0,4.0,8.0,15.0,30.0,37.0
2020.0,impediment,Syndrome of inappropriate secretion of adiuretin,166.0,6.7168674699,7.6648322329,0.0,52.0,1.0,2.0,3.0,5.0,7.0,12.0,20.0
2020.0,D122,Benign neoplasm of the ascending colon,166.0,3.1506024096,3.6475271322,1.0,28.0,1.0,1.0,1.0,2.0,3.0,6.0,10.0
2020.0,M4216,Osteochondrosis of the spine in adults : lumbar region,165.0,7.1454545455,5.8894847858,1.0,37.0,2.0,2.0,4.0,6.0,8.0,14.0,19.0
2020.0,R31,Unspecified hematuria,164.0,3.5914634146,3.7199743128,0.0,28.0,1.0,1.0,2.0,3.0,4.0,6.0,10.0
2020.0,R418,Other and unspecified symptoms affecting cognition and consciousness,164.0,6.6951219512,10.669823308,0.0,50.0,0.0,1.0,1.0,3.0,5.0,28.0,34.0
2020.0,O80,Spontaneous birth of an individual,164.0,2.8231707317,1.1978302245,1.0,7.0,1.0,1.0,2.0,3.0,3.5,4.0,5.0
2020.0,K4021,"Bilateral inguinal hernia, without herniation and without gangrene: recurrent hernia",164.0,1.8536585366,1.4705447529,1.0,17.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,B295,"Chronic gastritis, unspecified",163.0,4.1717791411,4.6832972083,1.0,44.0,1.0,1.0,2.0,3.0,5.0,8.0,10.0
2020.0,1,"Diverticulosis of the colon without perforation or abscess, with bleeding",163.0,5.0736196319,6.0374942499,1.0,61.0,1.0,1.0,2.0,3.0,6.0,9.0,14.0
2020.0,S 0633,Circumscribed cerebral hematoma,163.0,15.380368098,27.135965062,0.0,169.0,0.0,1.0,2.0,5.0,17.0,41.0,69.0
2020.0,as a mistake,"Ileus, unspecified",163.0,4.4785276074,5.4175496982,0.0,41.0,0.0,1.0,2.0,3.0,5.0,9.0,13.0
2020.0,N850,Glandular hyperplasia of the endometrium,162.0,2.0679012346,3.2971407587,1.0,31.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
2020.0,0,Venous insufficiency (chronic) (peripheral) without ulceration,162.0,2.3024691358,3.3456925235,1.0,29.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0
2020.0,M500,Cervical disc damage with myelopathy,162.0,7.3827160494,12.879342506,0.0,107.0,2.0,2.0,3.0,4.0,6.0,10.0,27.0
2020.0,S2242,Rib serial fracture: Involving two ribs,162.0,4.024691358,4.9769039458,0.0,37.0,1.0,1.0,1.0,3.0,5.0,7.0,11.0
2020.0,G2090,"Primary Parkinson's syndrome, unspecified: Without effect fluctuation",162.0,19.271604938,13.440471326,0.0,67.0,2.0,3.0,8.0,18.0,27.0,36.0,40.0
2020.0,G560,Carpal Tunnel Syndrome,162.0,2.1851851852,4.5727008237,1.0,43.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
2020.0,G3511,Multiple sclerosis with a predominantly relapsing course: With information on an acute exacerbation or progression,161.0,12.590062112,15.380373878,0.0,107.0,2.0,2.0,4.0,7.0,17.0,26.0,33.0
2020.0,K8031,Bile duct stone with cholangitis: With bile duct obstruction,161.0,7.3354037267,6.6228242648,0.0,52.0,2.0,2.0,4.0,6.0,8.0,13.0,22.0
2020.0,R458,Other symptoms affecting mood,161.0,1.049689441,6.3500012227,0.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2020.0,13,Other peripheral dizziness,161.0,2.6770186335,1.9254950158,0.0,11.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,T825,Mechanical complication from other devices and implants in the heart and vessels,161.0,4.7204968944,7.4432949526,0.0,62.0,1.0,1.0,1.0,2.0,5.0,11.0,14.0
2020.0,I1191,Hypertensive heart disease without (congestive) heart failure: Including a hypertensive crisis,160.0,3.85,2.7339008461,0.0,14.0,1.0,1.0,2.0,3.0,5.0,7.0,9.0
2020.0,C450,mesothelioma of the pleura,160.0,8.725,8.3077216488,1.0,39.0,1.0,1.0,3.0,6.0,12.0,20.0,28.0
2020.0,E210,Primary hyperparathyroidism,160.0,2.5375,2.2287077791,1.0,18.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0
2020.0,smash,Secondary and unspecified malignant neoplasm of axillary and upper extremity lymph nodes,159.0,3.1823899371,2.0893198757,1.0,19.0,1.0,1.0,2.0,3.0,4.0,6.0,7.0
2020.0,H654,Other chronic nonsuppurative otitis media,159.0,1.9937106918,0.6889439299,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,G048,"Other encephalitis, myelitis and encephalomyelitis",159.0,19.578616352,26.57003729,0.0,225.0,1.0,2.0,6.0,12.0,23.0,43.0,73.0
2020.0,thief 05,scars and fibrosis of the skin,159.0,2.8301886792,3.2998034985,1.0,35.0,1.0,1.0,1.0,2.0,3.0,6.0,7.0
2020.0,be humbled,Angioneurotic edema,159.0,1.7987421384,3.205572431,0.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,let out,Benign neoplasm of the pituitary gland,158.0,6.2151898734,3.7337192607,0.0,34.0,2.0,3.0,4.0,6.0,7.0,10.0,13.0
2020.0,S6261,Other finger fracture : open,158.0,2.3797468354,3.7579768153,0.0,36.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0
2020.0,M1911,Post-traumatic arthrosis of other joints : shoulder region,158.0,4.2784810127,4.3856648614,1.0,27.0,1.0,2.0,2.0,3.0,5.0,7.0,13.0
2020.0,C65,Malignant neoplasm of the renal pelvis,158.0,6.5696202532,8.4863075092,1.0,53.0,1.0,1.0,2.0,4.0,8.0,13.0,21.0
2020.0,water,Diseases in the patellofemoral region,157.0,4.1719745223,5.3627135591,1.0,55.0,1.0,1.0,2.0,3.0,5.0,6.0,8.0
2020.0,Y052,Hyperthyroidism with toxic multinodular goiter,157.0,2.974522293,2.5241120413,1.0,23.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0
2020.0,S 162,Malignant neoplasm of the corpus ventriculi,157.0,7.8789808917,7.0395861607,0.0,32.0,1.0,1.0,2.0,6.0,13.0,19.0,21.0
2020.0,B291,Other acute gastritis,156.0,2.6794871795,1.9575731502,0.0,10.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0
2020.0,K601,Chronic anal fissure,156.0,1.7692307692,1.2590121773,1.0,12.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0
2020.0,G404,Other generalized epilepsy and epileptic syndromes,155.0,6.2258064516,8.4219475083,0.0,53.0,1.0,1.0,1.0,3.0,8.0,17.0,26.0
2020.0,brain13,Other specified disc degeneration,155.0,6.2064516129,4.6412839331,0.0,46.0,2.0,3.0,4.0,5.0,7.0,10.0,14.0
2020.0,bit1,Other internal damage to the knee joint: anterior cruciate ligament or anterior horn of the medial meniscus,155.0,2.4774193548,2.8200015747,1.0,35.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,F192,Disorders due to poly-drug use and use of other psychotropic substances: dependency syndrome,155.0,24.051612903,28.836933738,0.0,168.0,1.0,2.0,6.0,14.0,32.0,56.0,83.0
2020.0,M165,Other post-traumatic coxarthrosis,154.0,7.0584415584,7.0537034383,1.0,61.0,3.0,3.0,4.0,5.0,7.0,14.0,20.0
2020.0,N320,bladder neck obstruction,154.0,2.8246753247,1.7531786888,1.0,13.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0
2020.0,G819,"Hemiplegia, unspecified",154.0,13.474025974,17.948436694,0.0,121.0,0.0,1.0,2.0,5.0,20.0,32.0,48.0
2020.0,Z4001,Prophylactic surgery for risk factors associated with malignant neoplasms: ovary,153.0,2.137254902,1.2357547424,1.0,10.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,jat11,"Chronic respiratory failure, not elsewhere classified: Type II [hypercapnic]",153.0,9.1176470588,8.8829680143,0.0,49.0,1.0,1.0,2.0,6.0,13.0,20.0,27.0
2020.0,M2466,Ankylosis of a joint : lower leg,152.0,4.5789473684,5.969598826,1.0,50.0,1.0,1.0,2.0,3.0,5.0,7.0,15.0
2020.0,K458,Other specified abdominal hernias without impaction and without gangrene,151.0,3.6092715232,3.1601128881,0.0,18.0,1.0,1.0,2.0,3.0,4.0,7.0,9.0
2020.0,n 131,"Hydronephrosis of ureteral stricture, not elsewhere classified",151.0,3.6821192053,3.6025377369,0.0,20.0,1.0,1.0,1.0,2.0,5.0,8.0,11.0
2020.0,I2516,Atherosclerotic heart disease: With stenosed stents,150.0,4.6666666667,6.3485628735,1.0,27.0,1.0,1.0,1.0,1.0,6.0,17.0,20.0
2020.0,H808,Other otosclerosis,150.0,2.3,1.417768357,1.0,16.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0
2020.0,C181,Malignant neoplasm of the vermiform appendix,150.0,8.36,9.0348170686,1.0,61.0,1.0,2.0,2.0,5.0,11.0,18.5,29.0
2020.0,T8415,Mechanical complication from an internal osteosynthesis device on limb bones: lower leg,150.0,4.6066666667,7.1858330671,1.0,56.0,1.0,1.0,1.0,2.0,4.0,10.0,17.0
2020.0,R402,"Coma, unspecified",150.0,4.0666666667,7.1057842651,0.0,51.0,0.0,1.0,1.0,2.0,4.0,8.0,15.0
2020.0,s 163,Malignant neoplasm of the pyloric antrum,150.0,11.893333333,10.167157725,1.0,52.0,1.0,1.5,5.0,10.0,16.0,23.0,35.0
2020.0,C4599,"Transient cerebral ischemia, unspecified: Course of regression unspecified",149.0,3.3758389262,4.5044670172,0.0,27.0,0.0,1.0,1.0,2.0,4.0,6.0,10.0
2020.0,N700,Acute salpingitis and oophoritis,149.0,5.9463087248,5.2746016052,0.0,47.0,2.0,2.0,3.0,5.0,7.0,10.0,14.0
2020.0,C320,Malignant neoplasm of the glottis,149.0,4.4161073826,7.729463349,1.0,46.0,1.0,1.0,1.0,2.0,3.0,13.0,21.0
2020.0,S300,Contusion of the lumbosacral region and pelvis,149.0,4.1006711409,5.4695038641,0.0,34.0,1.0,1.0,1.0,2.0,5.0,10.0,13.0
2020.0,G4589,Other transient cerebral ischemia and related syndromes: course of resolution unspecified,149.0,3.1879194631,3.9290483125,0.0,33.0,0.0,0.0,1.0,2.0,4.0,5.0,6.0
2020.0,M204,Other Acquired Hammer Toe,148.0,2.2567567568,2.0274363747,1.0,20.0,1.0,1.0,1.0,2.0,2.5,4.0,5.0
2020.0,1,Other instability of a joint : shoulder region,148.0,2.5135135135,1.5140452931,1.0,13.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,slasher,fracture of another rib,148.0,3.1959459459,2.6970853096,0.0,21.0,1.0,1.0,1.0,2.0,4.0,7.0,7.0
2020.0,Lesbian,Subtrochanteric fracture,148.0,13.47972973,16.924992426,0.0,172.0,1.0,2.0,6.0,9.0,15.0,30.0,37.0
2020.0,for 023,"Skin abscess, boils and carbuncles on the buttocks",147.0,3.7891156463,5.0480313435,0.0,30.0,1.0,1.0,1.0,2.0,4.0,11.0,16.0
2020.0,M542,Zervical surgery,147.0,11.176870748,10.226008126,0.0,56.0,1.0,2.0,3.0,7.0,18.0,27.0,28.0
2020.0,O321,Care of the mother for breech presentation,147.0,4.387755102,1.4163863899,1.0,10.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0
2020.0,I484,"Atrial flutter, atypical",146.0,2.9657534247,4.1992025246,0.0,39.0,1.0,1.0,1.0,2.0,3.0,6.0,9.0
2020.0,M 4217,Osteochondrosis of the spine in adults: lumbosacral region,146.0,7.0616438356,4.9816526862,1.0,35.0,3.0,3.0,4.0,6.0,8.0,12.0,14.0
2020.0,stray1,Meläna,146.0,5.1712328767,5.2092220467,0.0,32.0,1.0,1.0,2.0,4.0,6.0,11.0,15.0
2020.0,A403,Sepsis durch Streptococcus pneumoniae,146.0,13.349315068,12.498602662,0.0,89.0,1.0,3.0,5.0,10.0,17.0,28.0,36.0
2020.0,N61,Inflammatory diseases of the breast,146.0,3.6232876712,4.2428689236,1.0,27.0,1.0,1.0,1.0,2.0,4.0,9.0,12.0
2020.0,I602,Subarachnoid hemorrhage originating from the anterior communicating artery,146.0,26.746575342,33.79712529,0.0,209.0,0.0,0.0,3.0,19.0,31.0,62.0,106.0
2020.0,19,"Acute myocardial infarction, unspecified",145.0,6.2965517241,8.7790186571,0.0,31.0,0.0,0.0,0.0,2.0,9.0,20.0,26.0
2020.0,crouched,Other meniscus damage: inner ligament [Lig. collaterale tibiale] or other unspecified part of the inner meniscus,144.0,1.6597222222,1.5517334969,1.0,15.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
2020.0,F113,Disorders from opioids : withdrawal syndrome,144.0,17.548611111,26.112941855,0.0,199.0,1.0,1.0,2.5,10.0,21.5,36.0,59.0
2020.0,C 159,"Bacterial pneumonia, unspecified",144.0,6.7916666667,5.4808949808,0.0,32.0,1.0,2.0,3.0,5.0,8.0,14.0,20.0
2020.0,put 1,Cyst of the corpus luteum,144.0,2.3194444444,1.4707059233,1.0,13.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0
2020.0,G500,Trigeminusneuralgie,144.0,7.8055555556,7.4159889426,1.0,43.0,1.0,2.0,2.5,6.0,9.5,19.0,23.0
2020.0,T8414,Mechanical complication from an internal osteosynthesis device on limb bones: pelvic region and femur,143.0,7.1328671329,7.5444576824,1.0,39.0,1.0,1.0,2.0,5.0,10.0,17.0,22.0
2020.0,let 03,Benign neoplasm of the urinary bladder,143.0,2.4475524476,1.4759972598,1.0,12.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0
2020.0,jasa1,"Anoxic brain injury, not elsewhere classified",143.0,34.545454545,47.72024215,0.0,225.0,1.0,3.0,5.0,15.0,38.0,95.0,146.0
2020.0,S022,nasal bone fracture,142.0,2.3873239437,3.0709080865,0.0,31.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,Q437,"Malignant melanoma of the lower limb, including the hip",142.0,5.8521126761,8.3826460244,1.0,56.0,1.0,1.0,2.0,3.0,6.0,12.0,18.0
2020.0,biting,Other paranasal sinus polyps,142.0,2.014084507,0.6071198778,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,Q436,"Malignant melanoma of the upper extremity, including the shoulder",141.0,4.5886524823,6.4243631391,1.0,39.0,1.0,1.0,2.0,2.0,4.0,9.0,20.0
2020.0,h1,Middle ear cholesteatoma,141.0,2.1134751773,1.0960461316,1.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0
2020.0,A0470,"Enterocolitis due to Clostridium difficile without megacolon, without other organ complications",141.0,7.3191489362,7.4424642126,0.0,47.0,1.0,2.0,3.0,5.0,8.0,16.0,21.0
2020.0,H950,Postmenopausenblutung,141.0,2.0638297872,1.9391189677,1.0,19.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0
2020.0,u44,Diabetes mellitus occurring during pregnancy,141.0,4.0283687943,1.8514213166,1.0,13.0,2.0,2.0,3.0,4.0,5.0,6.0,8.0
2020.0,R18,Assassin,141.0,5.5390070922,4.7381698252,0.0,24.0,1.0,1.0,2.0,5.0,8.0,11.0,15.0
2020.0,slashed,"Bone necrosis, unspecified : pelvic region and thigh",140.0,6.2214285714,5.8075463896,0.0,42.0,2.0,3.0,3.0,5.0,7.0,12.0,16.5
2020.0,F450,somatization disorder,140.0,23.935714286,31.668519356,0.0,232.0,1.0,2.0,3.5,10.0,36.5,59.5,72.0
2020.0,G510,Fazialisparese,140.0,3.6785714286,8.0834388447,0.0,91.0,0.5,1.0,1.0,2.0,4.0,6.0,8.5
2020.0,T634,Toxic effects of venom from other arthropods,140.0,1.45,4.0718811166,0.0,49.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0
2020.0,I6202,Subdural hemorrhage (non-traumatic): Chronic,140.0,8.1857142857,10.103483062,0.0,62.0,2.0,2.5,3.0,5.0,8.0,16.5,30.0
2020.0,C211,Malignant neoplasm of the anal canal,140.0,10.578571429,12.625808818,1.0,81.0,1.0,1.0,4.0,5.0,15.0,22.0,36.5
2020.0,what's up,Damage to the meniscus due to an old tear or old injury: inner ligament [Lig. collaterale tibiale] or other unspecified part of the inner meniscus,139.0,1.6834532374,1.9524639625,1.0,21.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,ooze03,Endometriosis of the pelvic peritoneum,139.0,2.6402877698,2.7767335472,1.0,28.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,J48,Other specified diseases of the nose and paranasal sinuses,139.0,2.0647482014,1.1112640217,1.0,10.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0
2020.0,J8002,Adult Respiratory Distress Syndrome [ARDS]: Moderate Adult Respiratory Distress Syndrome [ARDS],139.0,17.992805755,10.934254382,1.0,51.0,4.0,6.0,9.0,16.0,24.0,34.0,39.0
2020.0,43,Grade 4 hemorrhoids,138.0,2.5652173913,2.4163570389,1.0,17.0,1.0,1.0,1.0,2.0,3.0,6.0,8.0
2020.0,Q4222,Fracture of the proximal end of the humerus: Collum chirurgicum,138.0,5.7898550725,8.7532708369,0.0,72.0,1.0,1.0,2.0,3.5,6.0,11.0,21.0
2020.0,K861,Other chronic pancreatitis,138.0,7.2173913043,7.2401346223,0.0,31.0,1.0,1.0,2.0,4.0,10.0,18.0,25.0
2020.0,M 1981,Other specified arthrosis : shoulder region,137.0,3.299270073,2.5361067995,0.0,20.0,1.0,1.0,2.0,3.0,4.0,5.0,7.0
2020.0,C321,Malignant neoplasm of the supraglottis,137.0,9.7883211679,15.494036166,1.0,100.0,1.0,1.0,1.0,4.0,13.0,21.0,37.0
2020.0,C671,Malignant neoplasm of the apex vesicae,137.0,4.0802919708,6.1213925681,1.0,49.0,1.0,1.0,2.0,2.0,3.0,9.0,17.0
2020.0,G418,Sonstiger Status epilepticus,137.0,8.4306569343,11.11622795,0.0,92.0,0.0,1.0,2.0,4.0,11.0,22.0,27.0
2020.0,sak0,Acquired deformity of the nose,136.0,2.0808823529,0.7409218188,1.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,K8030,Bile duct stone with cholangitis: No indication of a bile duct obstruction,136.0,5.5514705882,3.4572947098,1.0,20.0,1.0,2.0,3.0,5.0,7.0,10.0,12.0
2020.0,S 186,Malignant neoplasm of the descending colon,135.0,10.474074074,7.9455513035,1.0,50.0,2.0,3.0,4.0,9.0,14.0,20.0,25.0
2020.0,as healthy,"Gastritis, unspecified",135.0,2.437037037,2.9965338369,0.0,26.0,1.0,1.0,1.0,2.0,3.0,4.0,7.0
2020.0,C184,Malignant neoplasm of the transverse colon,135.0,11.659259259,9.5777750844,1.0,45.0,1.0,2.0,5.0,9.0,15.0,28.0,34.0
2020.0,K4000,"Bilateral inguinal hernia with impaction, without gangrene: Not referred to as recurrent hernia",135.0,1.9407407407,0.7989074906,1.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,smash,Other specified cerebrovascular diseases,135.0,18.125925926,24.854931229,0.0,126.0,0.0,1.0,2.0,8.0,21.0,41.0,79.0
2020.0,babble,"Recurrent depressive disorder, unspecified",135.0,10.718518519,17.182363334,0.0,158.0,0.0,0.0,1.0,5.0,20.0,26.0,28.0
2020.0,as a laborer,Other specified non-infectious gastroenteritis and colitis,135.0,7.037037037,6.5874228959,1.0,33.0,1.0,1.0,2.0,5.0,9.0,17.0,23.0
2020.0,E86,Volumenmangel,134.0,3.8731343284,4.3362810056,0.0,33.0,1.0,1.0,1.0,2.5,5.0,8.0,11.0
2020.0,M8785,Other bone necrosis : pelvic region and thigh,134.0,7.0447761194,5.9343091542,1.0,36.0,2.0,3.0,4.0,5.0,7.0,13.0,20.0
2020.0,K8011,Gallbladder stone with other cholecystitis: With bile duct obstruction,133.0,4.954887218,3.7434076634,1.0,26.0,2.0,2.0,2.0,4.0,6.0,8.0,11.0
2020.0,q02,Catatonic schizophrenia,133.0,82.248120301,501.80800998,0.0,5767.0,0.0,2.0,7.0,21.0,46.0,78.0,141.0
