Jahr,ICD-10 Kode,Unnamed: 2,N,DAD,S.A,Min,Max,5,10,25,50,75,90,95
2020.0,S2241,Rib serial fracture :open,116.0,10.853448276,10.034942699,0.0,49.0,1.0,2.0,3.5,7.0,15.0,26.0,30.0
2020.0,I728,Aneurysm of other specified arteries,116.0,6.2586206897,7.3545261895,0.0,44.0,1.0,1.0,1.5,3.5,7.0,16.0,22.0
2020.0,L500,Allergic urticaria,116.0,1.5689655172,2.127354503,0.0,18.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0
2020.0,R600,Circumscribed edema,116.0,6.0,6.5779605667,0.0,41.0,1.0,1.0,1.5,4.0,7.5,14.0,20.0
2020.0,T426,"Other poisoning by antiepileptic drugs, sedatives and hypnotics",115.0,1.1913043478,2.2975793981,0.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0
2020.0,S711,Open wound of the thigh,115.0,4.3043478261,6.9068665466,0.0,37.0,0.0,1.0,1.0,2.0,4.0,9.0,23.0
2020.0,E1090,Primary insulin-dependent diabetes mellitus [type 1 diabetes] without complications: Not classified as derailed,115.0,5.7565217391,5.4733666222,0.0,42.0,1.0,2.0,2.0,4.0,8.0,12.0,14.0
2020.0,I408,Other acute myocarditis,115.0,5.9304347826,7.1521334556,0.0,60.0,1.0,1.0,2.0,4.0,7.0,13.0,19.0
2020.0,as allocate,Irritable colon without diarrhea,115.0,5.6434782609,5.290161846,1.0,34.0,1.0,1.0,2.0,4.0,8.0,12.0,17.0
2020.0,P550,Rh isoimmunization in the fetus and newborn,115.0,4.8347826087,3.2306928125,0.0,19.0,2.0,2.0,3.0,4.0,6.0,8.0,11.0
2020.0,s441,"Malignant neoplasm of the eyelid, including canthus",115.0,3.7130434783,5.8155345765,1.0,44.0,1.0,1.0,1.0,2.0,3.0,9.0,13.0
2020.0,p 168,Other acquired deformities of the ankle and foot,115.0,5.0173913043,9.0388854001,1.0,86.0,1.0,1.0,2.0,3.0,5.0,7.0,17.0
2020.0,sacrifice,Acidosis,115.0,5.547826087,5.8056891007,0.0,25.0,0.0,1.0,1.0,3.0,8.0,14.0,19.0
2020.0,G061,Intraspinal abscess and intraspinal granuloma,115.0,23.965217391,27.688090554,0.0,188.0,1.0,2.0,7.0,15.0,31.0,58.0,87.0
2020.0,K8530,Drug-induced acute pancreatitis: no organ complication was reported,114.0,5.3947368421,4.4136121323,0.0,23.0,1.0,2.0,3.0,4.0,7.0,11.0,15.0
2020.0,get down,"Arteritis, unspecified",114.0,10.48245614,9.4008401584,1.0,56.0,1.0,2.0,4.0,8.0,14.0,22.0,26.0
2020.0,T 182,foreign bodies in the stomach,114.0,2.3421052632,4.9185020876,0.0,47.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0
2020.0,R502,Drug-induced fever,114.0,4.2280701754,3.1623758508,0.0,16.0,1.0,1.0,2.0,4.0,6.0,7.0,11.0
2020.0,M7116,Other infectious bursitis : lower leg,114.0,8.1403508772,9.109828586,0.0,43.0,2.0,2.0,3.0,5.0,9.0,21.0,31.0
2020.0,brain 10,Lumbar and other disc damage with myelopathy,114.0,19.175438596,63.769946817,0.0,680.0,1.0,2.0,5.0,9.5,18.0,30.0,39.0
2020.0,Q1223,Fracture of the 5th cervical vertebra,114.0,9.5087719298,14.603457958,0.0,120.0,0.0,0.0,2.0,5.0,14.0,23.0,29.0
2020.0,P285,Respiratory failure in the newborn,114.0,11.631578947,24.599180919,0.0,188.0,0.0,0.0,0.0,4.0,11.0,26.0,42.0
2020.0,C865,Angioimmunoblastic T-cell lymphoma,114.0,13.140350877,12.656019026,0.0,65.0,1.0,2.0,3.0,8.5,20.0,31.0,38.0
2020.0,squawk,Problems related to difficulties in coping with life,113.0,18.053097345,29.621975647,0.0,207.0,0.0,1.0,2.0,6.0,22.0,56.0,73.0
2020.0,give1,Non-rheumatic tricuspid regurgitation,113.0,11.451327434,12.956652422,1.0,113.0,1.0,1.0,4.0,8.0,16.0,24.0,29.0
2020.0,smashed,Other meniscus damage : Outer ligament [Lig. collaterale fibulare] or rear horn of the external meniscus,113.0,2.0973451327,2.5945155127,1.0,25.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,05,Other knee bursitis,113.0,4.6725663717,4.3761579649,1.0,21.0,1.0,1.0,2.0,3.0,6.0,10.0,16.0
2020.0,Ηθξ0,Varicose veins of the lower extremities with ulceration,113.0,7.8584070796,9.2840755142,0.0,60.0,1.0,1.0,2.0,5.0,10.0,19.0,27.0
2020.0,Q433,Malignant melanoma of other and unspecified parts of the face,113.0,4.7168141593,5.5460233929,1.0,39.0,1.0,1.0,2.0,3.0,5.0,11.0,17.0
2020.0,jaga0,Polyp der Nasenhöhle,112.0,1.9642857143,0.7818731427,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,sigh,Benign intracranial pressure increase,112.0,5.8392857143,7.903190793,1.0,64.0,1.0,1.0,2.0,4.0,6.0,11.0,17.0
2020.0,F606,Anxious [avoidant] personality disorder,112.0,54.705357143,40.783903907,0.0,270.0,4.0,6.0,26.0,49.0,82.5,93.0,109.0
2020.0,S662,Injury to the extensor muscles and tendons of the thumb at wrist and hand level,112.0,1.75,1.2192155209,0.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
2020.0,judge,Duodenitis,112.0,5.2678571429,4.4153339336,1.0,34.0,1.0,1.0,2.0,4.0,7.0,11.0,13.0
2020.0,I701,Atherosclerosis of the renal artery,112.0,3.2678571429,5.1639466415,0.0,44.0,1.0,1.0,1.0,2.0,2.5,6.0,10.0
2020.0,45,Embolism and thrombosis of the iliac artery,112.0,8.1607142857,9.7800620601,0.0,58.0,0.0,0.0,2.0,5.0,10.0,20.0,27.0
2020.0,M4805,Spinalstenose : Thorakolumbalbereich,112.0,12.339285714,9.0519557107,1.0,58.0,3.0,4.0,7.0,11.0,15.0,20.0,34.0
2020.0,by pumping,Congenital hydrocele,112.0,2.9910714286,1.2627407323,1.0,6.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0
2020.0,press,Other and unspecified complications of the amputation stump,112.0,17.473214286,20.185607138,1.0,113.0,2.0,2.0,4.0,10.0,25.0,42.0,62.0
2020.0,I740,Embolism and thrombosis of the abdominal aorta,112.0,10.660714286,8.9307178887,0.0,44.0,1.0,1.0,4.0,8.0,14.5,23.0,27.0
2020.0,F449,"Dissociative disorder [conversion disorder], unspecified",111.0,17.162162162,30.058893871,0.0,219.0,0.0,0.0,2.0,6.0,20.0,47.0,63.0
2020.0,G448,Other specified headache syndromes,111.0,7.1081081081,10.711379973,0.0,62.0,1.0,1.0,2.0,3.0,8.0,19.0,25.0
2020.0,obstruct,Care of the mother in the event of other anomalies in the position and attitude of the fetus,111.0,3.6486486486,1.4687573514,0.0,9.0,2.0,2.0,3.0,4.0,4.0,5.0,7.0
2020.0,A86,"Viral encephalitis, unspecified",111.0,15.18018018,26.284872316,0.0,231.0,1.0,3.0,4.0,8.0,15.0,32.0,49.0
2020.0,J41,Cyst or mucocele of the nose and paranasal sinuses,111.0,2.7027027027,1.8664238756,0.0,11.0,1.0,1.0,2.0,2.0,3.0,5.0,6.0
2020.0,K072,Dental arch ratio abnormalities,110.0,2.9454545455,1.2622708795,1.0,7.0,1.0,2.0,2.0,3.0,3.0,5.0,6.0
2020.0,F02,Mania with psychotic symptoms,110.0,16.745454545,18.836542839,0.0,99.0,0.0,0.0,1.0,12.0,25.0,43.0,53.0
2020.0,Q212,Defect of the atrial and ventricular septum,110.0,17.645454545,30.135348004,1.0,217.0,1.0,1.0,4.0,9.0,17.0,41.5,50.0
2020.0,succesfull,"Osteochondrosis dissecans: lower leg [fibula, tibia, knee joint]",110.0,2.8909090909,3.4940196734,1.0,34.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,O081,"Late bleeding or increased bleeding after abortion, ectopic pregnancy and molar pregnancy",110.0,1.3636363636,0.8854302093,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
2020.0,F063,Organic affective disorders,110.0,33.554545455,31.586951889,0.0,140.0,1.0,2.0,8.0,25.5,50.0,84.5,98.0
2020.0,E051,Hyperthyroidism with toxic solitary thyroid nodule,110.0,2.5545454545,1.5714561916,1.0,11.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0
2020.0,C434,Malignant melanoma of the hairy scalp and neck,110.0,5.3454545455,6.4728598725,1.0,38.0,1.0,1.5,2.0,3.0,5.0,13.5,18.0
2020.0,K626,Ulcer of the anus and rectum,110.0,7.1181818182,8.5055101602,1.0,71.0,1.0,1.0,3.0,5.0,8.0,14.5,20.0
2020.0,M1316,Monarthritis not elsewhere classified : Lower leg,110.0,7.2454545455,6.1825239993,1.0,27.0,2.0,2.0,3.0,5.0,9.0,17.5,21.0
2020.0,Q4223,Fracture of the proximal end of the humerus: collum anatomicum,109.0,11.403669725,11.997777006,1.0,61.0,1.0,1.0,3.0,8.0,14.0,26.0,34.0
2020.0,19,"Ulcerative colitis, unspecified",109.0,9.119266055,9.3933829849,1.0,46.0,1.0,1.0,3.0,6.0,13.0,21.0,26.0
2020.0,D126,"Benign neoplasm of colon, unspecified",109.0,6.623853211,12.588052089,1.0,121.0,1.0,1.0,1.0,3.0,8.0,15.0,17.0
2020.0,jaga1,Multiple sclerosis with a secondary chronic course: With information on an acute exacerbation or progression,109.0,19.788990826,19.352037597,0.0,123.0,1.0,3.0,7.0,15.0,26.0,41.0,61.0
2020.0,bit4,Larynxödem,108.0,4.1481481481,7.0217483442,0.0,45.0,1.0,1.0,1.0,2.0,3.0,10.0,16.0
2020.0,T8428,Mechanical complication from an internal osteosynthesis device on other bones: Other specified bones,108.0,3.8518518519,5.0803171857,1.0,32.0,1.0,1.0,1.0,2.0,4.0,8.0,13.0
2020.0,aspirate1,Moderate dysplasia of the cervix uteri,108.0,2.7592592593,2.6079331537,1.0,20.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0
2020.0,G8213,Spastic paraparesis and paraplegia: Chronic incomplete paraplegia,108.0,44.351851852,45.013251385,1.0,243.0,3.0,4.0,13.5,31.0,58.0,107.0,131.0
2020.0,I400,Infectious myocarditis,108.0,4.6018518519,3.1885889265,0.0,17.0,1.0,2.0,2.0,4.0,6.0,8.0,11.0
2020.0,C 4738,Other sleep apnea,108.0,2.5925925926,2.622822326,1.0,18.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0
2020.0,G049,"Encephalitis, myelitis and encephalomyelitis, unspecified",108.0,14.777777778,15.662523479,0.0,69.0,0.0,1.0,3.0,10.0,20.0,40.0,46.0
2020.0,s4245,Fracture of the distal end of the humerus: Transcondylar (T or Y shape),108.0,5.9259259259,6.0321625572,0.0,34.0,0.0,1.0,2.0,4.0,8.0,13.0,16.0
2020.0,D6110,Aplastic anemia secondary to cytostatic therapy,108.0,6.5092592593,5.0149223499,0.0,24.0,1.0,1.0,3.0,5.0,9.0,14.0,16.0
2020.0,shriek,Other specified diseases of the brain,108.0,17.037037037,27.212190069,0.0,254.0,1.0,2.0,5.0,11.0,20.0,32.0,36.0
2020.0,1,Candida esophagitis,108.0,6.6759259259,5.39959968,1.0,29.0,1.0,2.0,3.0,5.0,9.0,16.0,18.0
2020.0,brain 487,Other back pain : lumbosacral area,108.0,11.018518519,9.6547712107,1.0,50.0,1.0,2.0,4.0,7.0,16.5,24.0,31.0
2020.0,H819,"Disorder of vestibular function, unspecified",108.0,3.9444444444,4.6157660199,0.0,22.0,0.0,1.0,1.0,2.0,5.0,12.0,15.0
2020.0,sd17,Other types of Hodgkin's disease,108.0,7.3518518519,11.789679325,1.0,68.0,1.0,1.0,2.0,3.0,7.5,16.0,36.0
2020.0,155,Disorders from other stimulants including caffeine: psychotic disorder,107.0,14.364485981,17.20980004,0.0,78.0,0.0,0.0,2.0,9.0,19.0,34.0,61.0
2020.0,S4240,Fracture of the distal end of the humerus : closed,107.0,9.6168224299,12.224816131,0.0,81.0,0.0,0.0,2.0,4.0,14.0,23.0,31.0
2020.0,E1074,"Primary insulin-dependent diabetes mellitus [type 1 diabetes]: With multiple complications: With diabetic foot syndrome, not classified as derailed",107.0,16.261682243,22.749387903,1.0,142.0,2.0,2.0,5.0,10.0,16.0,34.0,57.0
2020.0,S0151,Open wound: lip,107.0,1.4205607477,2.0467986194,0.0,20.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0
2020.0,as pieces,Pankrea pseudozyst,107.0,10.495327103,10.987448956,1.0,78.0,1.0,2.0,4.0,7.0,13.0,21.0,29.0
2020.0,Q180,"Branchiogenic sinus, fistula and cyst",107.0,2.214953271,1.1076750884,1.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,S6230,Other metacarpal fracture : closed,107.0,2.4579439252,4.3291037327,0.0,30.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0
2020.0,text4,Peritoneal adhesions in the pelvis after medical procedures,106.0,2.6226415094,1.7536510496,1.0,13.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0
2020.0,F4488,Other dissociative disorders [conversion disorders] : Other specified dissociative disorders (conversion disorders),106.0,8.8773584906,20.526267877,0.0,159.0,0.0,0.0,1.0,3.0,6.0,24.0,49.0
2020.0,pg019,"Drug-induced agranulocytosis and neutropenia, unspecified",106.0,8.4622641509,14.663316411,0.0,135.0,1.0,1.0,3.0,6.0,9.0,12.0,19.0
2020.0,M 1994,"Osteoarthritis, unspecified : hand",106.0,2.2358490566,2.0215594489,1.0,18.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,M4804,Spinalstenose : Thorakalbereich,106.0,15.669811321,17.641251277,0.0,116.0,3.0,3.0,6.0,11.0,19.0,34.0,55.0
2020.0,sings,Malignant neoplasm of the female genital organs overlapping in several areas,106.0,9.7735849057,9.18827723,0.0,48.0,1.0,2.0,3.0,8.0,13.0,20.0,25.0
2020.0,for 0302,Phlegmons on toes,106.0,5.2169811321,4.9319265375,0.0,25.0,1.0,2.0,2.0,3.5,6.0,10.0,18.0
2020.0,C040,Malignant neoplasm of the anterior part of the floor of the mouth,106.0,12.726415094,15.130249121,1.0,77.0,1.0,1.0,2.0,7.0,17.0,35.0,44.0
2020.0,️,Multiple fractures of the lower leg,106.0,10.405660377,13.060138045,0.0,66.0,1.0,2.0,3.0,5.0,15.0,21.0,39.0
2020.0,E6622,Excessive obesity with alveolar hypoventilation: body mass index [BMI] of 40 and more,106.0,9.0566037736,9.7500478032,1.0,57.0,2.0,2.0,3.0,5.0,10.0,20.0,31.0
2020.0,veto,Other diseases of the genitourinary system after medical interventions,106.0,4.2547169811,5.018178992,1.0,32.0,1.0,1.0,2.0,2.5,5.0,8.0,14.0
2020.0,slash01,Injury to the kidney : with an open wound into a body cavity,105.0,2.580952381,3.2897888417,0.0,26.0,0.0,1.0,1.0,2.0,3.0,6.0,7.0
2020.0,R064,Hyperventilation,105.0,2.5523809524,5.1328147781,0.0,34.0,0.0,0.0,1.0,1.0,2.0,5.0,8.0
2020.0,S528,Fracture of other parts of the forearm,105.0,3.9333333333,6.3945088623,0.0,38.0,1.0,1.0,1.0,2.0,3.0,11.0,16.0
2020.0,smash,"Neoplasm of uncertain or unknown behavior of the liver, gallbladder and bile ducts",105.0,5.3428571429,5.3382303525,0.0,37.0,1.0,1.0,2.0,4.0,7.0,10.0,16.0
2020.0,O644,Obstacle to birth due to transverse position,105.0,4.1238095238,1.5914146954,1.0,9.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0
2020.0,trap1,"Postpartum severe mental and behavioral disorders, not elsewhere classified",105.0,33.447619048,20.167081399,0.0,75.0,1.0,3.0,16.0,35.0,50.0,59.0,68.0
2020.0,G300,Alzheimer's disease with early onset,105.0,36.971428571,39.424088971,0.0,226.0,1.0,2.0,13.0,26.0,48.0,90.0,117.0
2020.0,C090,Malignant neoplasm of the tonsillar fossa,105.0,6.0761904762,12.166864869,1.0,86.0,1.0,1.0,1.0,2.0,5.0,14.0,24.0
2020.0,P282,Cyanosis attacks in the newborn,105.0,2.9714285714,2.3223708992,0.0,14.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0
2020.0,S2201,Fracture of a thoracic vertebra :open,105.0,8.3142857143,11.7721267,0.0,87.0,1.0,1.0,2.0,4.0,10.0,24.0,28.0
2020.0,S644,violation of the no. digital other finger,105.0,1.3714285714,0.8234208997,0.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,shit,Secondary malignant neoplasm of the skin,105.0,5.7714285714,8.861386789,0.0,56.0,1.0,1.0,2.0,2.0,6.0,11.0,22.0
2020.0,A150,"Pulmonary tuberculosis confirmed by sputum microscopic examination, with or without culture evidence",105.0,14.628571429,9.8656914675,1.0,49.0,2.0,3.0,7.0,14.0,19.0,29.0,33.0
2020.0,G231,Progressive supranukleäre Ophthalmoplegie [Steele-Richardson-Olszewski-Syndrom],105.0,18.99047619,14.072952261,1.0,96.0,3.0,4.0,9.0,18.0,26.0,32.0,34.0
2020.0,K515,Proctocolitis of the mucous membrane,105.0,9.2476190476,12.25590984,1.0,113.0,2.0,2.0,4.0,6.0,10.0,16.0,24.0
2020.0,Bekaa,Malnutrition in the newborn,104.0,3.9423076923,2.8106141508,1.0,18.0,1.0,1.0,2.0,4.0,4.0,6.0,10.0
2020.0,P818,Other specified disorders of temperature regulation in the newborn,104.0,4.5096153846,3.4947816641,1.0,28.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0
2020.0,n183,Chronic kidney disease stage 3,104.0,7.8942307692,11.172016245,1.0,100.0,1.0,1.0,2.0,6.0,9.0,18.0,20.0
2020.0,C8800,Macroglobulinemia Waldenstrom: No indication of remission,104.0,9.8269230769,12.068930107,0.0,77.0,1.0,1.0,2.0,5.0,13.0,21.0,36.0
2020.0,S961,Injury to muscles and tendons of the long extensor muscles of the toes at the level of the ankle and foot,104.0,2.4423076923,3.042823558,0.0,29.0,1.0,1.0,1.0,2.0,3.0,4.0,7.0
2020.0,lost,Fistula between vagina and colon,104.0,9.6826923077,9.1960992396,1.0,47.0,1.0,1.0,3.0,7.0,13.0,23.0,28.0
2020.0,1,Other autoimmune hemolytic anemias,104.0,9.75,8.6324630017,0.0,55.0,1.0,2.0,4.5,8.0,11.5,20.0,24.0
2020.0,stare,Fracture of another metacarpal: collum,104.0,1.3942307692,1.3250262443,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
2020.0,I258,Other forms of chronic ischemic heart disease,104.0,3.7115384615,6.5056705317,0.0,34.0,1.0,1.0,1.0,1.0,2.0,9.0,19.0
2020.0,M0600,Seronegative chronic polyarthritis: multiple localizations,104.0,9.9038461538,7.4904719163,1.0,29.0,2.0,3.0,4.0,7.0,15.5,22.0,25.0
2020.0,cut up,Personality and behavioral disorder unspecified,104.0,8.1538461538,23.938744332,0.0,230.0,0.0,0.0,0.0,1.0,8.0,20.0,31.0
2020.0,with48,Other forms of systemic sclerosis,103.0,8.6990291262,8.4549961462,1.0,49.0,2.0,2.0,3.0,5.0,12.0,21.0,27.0
2020.0,M706,trochanteric bursitis,103.0,6.4466019417,7.5208574753,0.0,50.0,1.0,1.0,2.0,4.0,8.0,12.0,20.0
2020.0,P240,Meconium aspiration by the newborn,103.0,6.9126213592,6.2152670918,0.0,34.0,0.0,0.0,3.0,6.0,10.0,14.0,18.0
2020.0,Εθ70,Hyperosmolality and hypernatremia,103.0,7.3495145631,7.2202177169,0.0,40.0,0.0,1.0,3.0,5.0,9.0,16.0,23.0
2020.0,G911,Hydrocephalus closed,103.0,10.155339806,16.107943042,0.0,119.0,1.0,2.0,4.0,5.0,11.0,20.0,27.0
2020.0,C4492,"Chronic obstructive pulmonary disease, unspecified: FEV1 >= 50% and < 70% predicted",103.0,13.27184466,8.3009498332,1.0,34.0,2.0,3.0,5.0,13.0,19.0,22.0,27.0
2020.0,succumb,Other complications from breast prosthesis or implant,103.0,3.2718446602,3.7760706176,0.0,34.0,1.0,1.0,2.0,2.0,4.0,7.0,9.0
2020.0,G2020,Primary Parkinson's syndrome with the most severe impairment: without effect fluctuation,103.0,18.145631068,12.160211369,2.0,55.0,3.0,4.0,9.0,17.0,23.0,35.0,41.0
2020.0,D 467,Other myelodysplastic syndromes,103.0,11.165048544,12.0302699,0.0,70.0,1.0,1.0,3.0,7.0,13.0,27.0,36.0
2020.0,js0,Postoperative Liquorfistel,102.0,9.7843137255,10.237407093,1.0,69.0,2.0,2.0,4.0,6.5,12.0,20.0,32.0
2020.0,fluid,Other damage to the patella,102.0,3.8725490196,4.6409105641,1.0,27.0,1.0,1.0,2.0,3.0,4.0,6.0,19.0
2020.0,E1140,Non-primarily insulin-dependent diabetes mellitus [type 2 diabetes] with neurological complications: Not classified as derailed,102.0,9.9607843137,12.367252805,0.0,99.0,1.0,2.0,3.0,7.0,12.0,23.0,34.0
2020.0,19,"Malignant neoplasm of the vulva, unspecified",102.0,10.735294118,11.015674225,1.0,50.0,1.0,2.0,3.0,7.0,14.0,24.0,34.0
2020.0,G810,Flaccid hemiplegia,102.0,22.245098039,23.219331428,0.0,132.0,0.0,1.0,4.0,18.0,33.0,44.0,50.0
2020.0,allocate,Other affections of the eye and the ocular appendages after medical measures,102.0,2.2647058824,1.4066776432,1.0,9.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0
2020.0,S4300,"Luxation of the shoulder joint [glenohumeral joint], unspecified",102.0,8.5392156863,13.079097956,0.0,77.0,1.0,1.0,2.0,2.5,8.0,25.0,32.0
2020.0,S680,Traumatic amputation of the thumb (complete) (partial),102.0,4.2058823529,5.0860676231,0.0,23.0,0.0,0.0,0.0,2.0,6.0,10.0,15.0
2020.0,I606,Subarachnoid hemorrhage originating from other intracranial arteries,102.0,19.950980392,27.629578587,0.0,196.0,0.0,0.0,2.0,14.0,25.0,41.0,69.0
2020.0,08,"Other postpartum complications, not elsewhere classified",102.0,2.8333333333,1.8134990703,1.0,9.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0
2020.0,H441,Other endophthalmitis,101.0,4.3762376238,3.3432065002,0.0,16.0,1.0,2.0,2.0,3.0,6.0,10.0,11.0
2020.0,G540,Brachial plexus lesions,101.0,7.5148514851,11.623780677,1.0,61.0,1.0,2.0,3.0,4.0,6.0,16.0,33.0
2020.0,C 439,"Migraine, unspecified",101.0,2.9900990099,5.3823694587,0.0,35.0,0.0,1.0,1.0,1.0,2.0,5.0,11.0
2020.0,M4156,Other secondary scoliosis : lumbar region,101.0,9.801980198,5.7896801328,2.0,30.0,3.0,5.0,6.0,8.0,12.0,16.0,24.0
2020.0,Q251,coarctation of the aorta,101.0,8.396039604,11.161612077,0.0,71.0,0.0,0.0,2.0,4.0,12.0,18.0,30.0
2020.0,D481,New formation of uncertain or unknown behavior of the connective tissue and other soft tissues,101.0,5.7920792079,16.563403534,0.0,163.0,1.0,1.0,1.0,2.0,5.0,10.0,17.0
2020.0,M6226,Ischemic muscular infarction : lower leg,101.0,8.0495049505,13.282602334,1.0,62.0,1.0,1.0,1.0,2.0,9.0,27.0,40.0
2020.0,bit0,vomiting in the newborn,101.0,3.6732673267,5.4865451987,0.0,55.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0
2020.0,H250,Aged waterfall starting,101.0,1.603960396,0.7626166523,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
2020.0,K4368,"Other hernia hernia with impaction, without gangrene",101.0,5.2277227723,5.1959237641,1.0,38.0,1.0,1.0,2.0,3.0,7.0,10.0,14.0
2020.0,tast,"Otitis media, unspecified",101.0,2.2079207921,1.3807015006,1.0,8.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,s8588,"Other complications of internal prosthesis, implants or grafts, not elsewhere classified",101.0,3.8514851485,4.4618071196,1.0,27.0,1.0,1.0,2.0,2.0,4.0,9.0,12.0
2020.0,M530,Cervicocephalic Syndrome,100.0,10.63,10.814930757,1.0,65.0,1.0,1.0,2.0,6.0,17.0,26.5,27.0
2020.0,02,"Small bowel diverticulitis with perforation and abscess, no bleeding noted",100.0,11.85,10.488449636,2.0,52.0,3.0,4.0,5.5,9.0,13.0,22.5,40.0
2020.0,M8412,Nonunion of fracture ends [nonunion] : upper arm,100.0,6.95,9.5201805857,1.0,65.0,2.0,2.0,3.0,4.0,7.0,13.5,19.5
2020.0,E1061,Primary insulin-dependent diabetes mellitus [type 1 diabetes] with other specified complications: Identified as derailed,100.0,6.73,14.130599364,1.0,117.0,1.0,1.0,2.0,4.0,6.0,9.0,16.0
2020.0,013,Drug-induced agranulocytosis and neutropenia: Critical phase 4 days to less than 7 days,100.0,8.1,4.5604802157,3.0,26.0,3.5,4.0,5.0,7.0,9.0,14.0,17.0
2020.0,john,Tarsal Tunnel Syndrome,100.0,2.0,1.6391670711,1.0,13.0,1.0,1.0,1.0,2.0,2.0,3.0,4.5
2020.0,T58,Toxic effects of carbon monoxide,100.0,2.23,4.9028027441,0.0,41.0,0.0,0.0,0.0,1.0,2.0,5.0,8.5
2020.0,suffocation,Shoulder bursitis,100.0,3.68,5.2336903951,1.0,31.0,1.0,1.0,2.0,2.0,3.0,5.5,14.0
2020.0,plaster 18,Other hydrocephalus,100.0,11.89,12.796697017,0.0,51.0,1.0,1.0,3.5,7.0,14.0,35.5,43.0
2020.0,J40,Bronchitis not classified as acute or chronic,100.0,5.97,5.2694181535,0.0,22.0,1.0,1.0,2.0,4.0,8.5,14.0,18.5
2020.0,stagnant,Congenital excavated breast,99.0,4.5151515152,3.1569930034,1.0,13.0,1.0,1.0,1.0,5.0,7.0,8.0,9.0
2020.0,M6005,Infectious myositis : pelvic region and thighs,99.0,15.878787879,12.939634357,0.0,58.0,2.0,3.0,6.0,13.0,22.0,36.0,41.0
2020.0,And 431,Care of the mother with amniotic sac prolapse,99.0,11.929292929,14.192734937,0.0,62.0,0.0,0.0,2.0,5.0,18.0,34.0,42.0
2020.0,right,Other specified diseases of the digestive system in the perinatal period,99.0,4.1717171717,7.4983541106,1.0,66.0,1.0,1.0,2.0,2.0,4.0,9.0,13.0
2020.0,p 12,"Postoperative malabsorption, not elsewhere classified",99.0,14.252525253,18.427654149,1.0,112.0,2.0,2.0,4.0,9.0,15.0,31.0,46.0
2020.0,O9110,Abscess of the breast in connection with gestation: No indication of difficulties with attachment,99.0,3.3737373737,2.5538520668,0.0,13.0,1.0,1.0,2.0,2.0,5.0,7.0,9.0
2020.0,I81,Pfortaderthrombose,99.0,7.3939393939,6.6621351327,0.0,35.0,0.0,1.0,3.0,6.0,9.0,16.0,20.0
2020.0,hungry,Myoclonus,98.0,6.8367346939,7.5090239562,0.0,34.0,1.0,1.0,2.0,4.0,8.0,19.0,24.0
2020.0,F420,Predominantly obsessions or rumination,98.0,35.683673469,33.679997104,0.0,150.0,2.0,3.0,9.0,24.0,56.0,89.0,113.0
2020.0,S861,Injury to other muscles and tendons of the posterior muscle group at the level of the lower leg,98.0,3.387755102,3.3356328417,0.0,23.0,1.0,1.0,2.0,2.0,4.0,7.0,11.0
2020.0,F418,Other specific anxiety disorders,98.0,10.928571429,18.238539687,0.0,82.0,0.0,0.0,1.0,2.0,11.0,39.0,57.0
2020.0,yah1,Arterienstriktur,98.0,4.7040816327,5.7152521274,0.0,29.0,1.0,1.0,2.0,2.0,5.0,13.0,20.0
2020.0,Hs12,Idiopathic hearing loss,97.0,3.4536082474,1.9203982799,1.0,14.0,1.0,1.0,2.0,3.0,4.0,6.0,6.0
2020.0,W13,Cervical tear during childbirth,97.0,3.5463917526,1.3845924382,1.0,8.0,2.0,2.0,3.0,3.0,4.0,6.0,6.0
2020.0,with13,Wegener-Granulomatose,97.0,10.618556701,8.6246295802,0.0,36.0,1.0,2.0,4.0,8.0,14.0,23.0,29.0
