Jahr,ICD-10 Kode,Unnamed: 2,N,DAD,S.A,Min,Max,5,10,25,50,75,90,95
2020.0,ahh,Ischemic Cardiomyopathy,71.0,9.7464788732,10.067938234,0.0,36.0,1.0,1.0,2.0,6.0,18.0,26.0,30.0
2020.0,M 4855,"Vertebral compression, not elsewhere classified : Thoracolumbar region",71.0,9.2676056338,7.5137164981,0.0,32.0,1.0,2.0,3.0,7.0,13.0,21.0,26.0
2020.0,K861,Other chronic pancreatitis,71.0,10.605633803,18.965742706,1.0,153.0,1.0,1.0,2.0,6.0,13.0,20.0,28.0
2020.0,T8411,Mechanical complication from an internal osteosynthesis device on limb bones: humerus,71.0,4.5915492958,5.8348153718,0.0,33.0,1.0,1.0,2.0,3.0,5.0,9.0,18.0
2020.0,D 467,Other myelodysplastic syndromes,70.0,9.6428571429,8.7593192017,0.0,47.0,1.0,1.5,3.0,8.0,12.0,23.5,27.0
2020.0,H250,Aged waterfall starting,70.0,1.6428571429,0.8346780041,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
2020.0,M 1096,"Gout, unspecified : lower leg",70.0,10.014285714,8.1782547607,1.0,48.0,1.0,2.5,5.0,8.0,12.0,20.5,26.0
2020.0,allocate,Other affections of the eye and the ocular appendages after medical measures,70.0,2.1714285714,1.3184469187,1.0,9.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0
2020.0,Цчщш,"Malignant neoplasm of the skin of the upper extremity, including the shoulder",70.0,5.4857142857,6.15204186,1.0,33.0,1.0,1.0,2.0,3.0,8.0,13.5,17.0
2020.0,S1224,Fracture of the 6th cervical vertebra,70.0,12.385714286,12.980802835,0.0,64.0,0.0,0.5,3.0,10.0,17.0,23.0,48.0
2020.0,C 4491,"Chronic obstructive pulmonary disease, unspecified: FEV1 >= 35% and < 50% predicted",69.0,14.768115942,10.060325289,1.0,37.0,1.0,2.0,5.0,14.0,20.0,27.0,33.0
2020.0,inocula,Barrett's esophagus,69.0,3.5362318841,5.0688776752,1.0,36.0,1.0,1.0,1.0,2.0,3.0,9.0,12.0
2020.0,C840,Mycosis fungoides,69.0,4.884057971,8.1701325353,1.0,40.0,1.0,1.0,1.0,1.0,4.0,16.0,22.0
2020.0,G431,Migraine with aura [classic migraine],69.0,3.231884058,3.6788142572,0.0,20.0,1.0,1.0,1.0,2.0,4.0,7.0,9.0
2020.0,S0631,Circumscribed brain injury : with an open intracranial wound,69.0,11.579710145,23.140495315,0.0,168.0,1.0,1.0,2.0,5.0,11.0,22.0,41.0
2020.0,M4804,Spinalstenose : Thorakalbereich,69.0,17.362318841,19.788566971,0.0,116.0,2.0,3.0,7.0,12.0,20.0,34.0,62.0
2020.0,H441,Other endophthalmitis,69.0,4.4057971014,3.2190555821,1.0,16.0,1.0,2.0,2.0,3.0,6.0,9.0,11.0
2020.0,G231,Progressive supranukleäre Ophthalmoplegie [Steele-Richardson-Olszewski-Syndrom],69.0,20.101449275,15.350938779,2.0,96.0,4.0,7.0,10.0,18.0,26.0,33.0,35.0
2020.0,C 4549,Transient global amnesia [amnestic episode]: course of resolution unspecified,69.0,2.7391304348,4.9368130167,0.0,41.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,n183,Chronic kidney disease stage 3,69.0,7.768115942,6.3132561924,1.0,27.0,2.0,2.0,3.0,6.0,11.0,19.0,20.0
2020.0,S3281,Fracture of other and unspecified parts of the lumbar spine and pelvis : open,69.0,16.985507246,15.204965088,0.0,92.0,2.0,4.0,7.0,13.0,22.0,35.0,37.0
2020.0,s 153,Malignant neoplasm of the upper third of the esophagus,68.0,9.7058823529,11.021090803,1.0,46.0,1.0,1.0,2.0,5.0,13.5,26.0,35.0
2020.0,sacrifice 4,Infection of the amputation stump,68.0,18.058823529,11.610446085,0.0,57.0,3.0,4.0,9.0,17.0,21.5,36.0,40.0
2020.0,R91,Abnormal findings on imaging diagnostics of the lungs,68.0,4.8823529412,6.2855660564,0.0,41.0,1.0,1.0,1.0,2.0,6.5,12.0,15.0
2020.0,S445,Malignant neoplasm of the skin of the trunk,68.0,5.6764705882,6.9269992566,1.0,32.0,1.0,1.0,1.5,3.0,7.0,13.0,22.0
2020.0,41,overflow incontinence,67.0,4.776119403,3.8683678162,0.0,19.0,1.0,1.0,2.0,4.0,6.0,10.0,13.0
2020.0,N188,Other neuromuscular dysfunction of the urinary bladder,67.0,3.223880597,4.4375153283,1.0,32.0,1.0,1.0,1.0,2.0,3.0,7.0,11.0
2020.0,I608,Other subarachnoid haemorrhage,67.0,13.880597015,18.353863756,0.0,121.0,0.0,1.0,4.0,8.0,19.0,31.0,44.0
2020.0,13,Postoperativer Darmverschluß,67.0,9.8358208955,9.4317275883,0.0,56.0,2.0,2.0,4.0,7.0,12.0,25.0,29.0
2020.0,G2021,Primary Parkinson's syndrome with the most severe impairment: With impact fluctuation,67.0,20.119402985,14.612699321,1.0,85.0,4.0,5.0,10.0,20.0,26.0,35.0,44.0
2020.0,G405,Special epileptic syndromes,67.0,5.8208955224,5.4465039472,0.0,25.0,0.0,1.0,2.0,4.0,8.0,14.0,18.0
2020.0,N421,Congestion and bleeding of the prostate,67.0,6.1641791045,5.6100478444,1.0,32.0,1.0,2.0,3.0,5.0,7.0,12.0,17.0
2020.0,A020,Salmonellenenteritis,67.0,7.4776119403,4.6232554743,1.0,21.0,2.0,3.0,4.0,7.0,9.0,15.0,18.0
2020.0,C774,Secondary and unspecified malignant neoplasm of inguinal and lower extremity lymph nodes,67.0,8.0746268657,9.1391821013,0.0,48.0,1.0,2.0,2.0,5.0,10.0,19.0,22.0
2020.0,smash,"Neoplasm of uncertain or unknown behavior of the liver, gallbladder and bile ducts",67.0,6.0,5.8413365013,1.0,37.0,1.0,1.0,2.0,4.0,8.0,12.0,16.0
2020.0,X351,Retinopathy,66.0,2.0151515152,0.123091491,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020.0,K626,Ulcer of the anus and rectum,66.0,6.8787878788,5.6364613872,1.0,32.0,1.0,2.0,3.0,5.0,9.0,13.0,20.0
2020.0,disobedience,Other depressive episodes,66.0,7.7575757576,6.5069444704,0.0,27.0,0.0,1.0,2.0,6.5,11.0,15.0,21.0
2020.0,M6288,Other specified muscular disorders : other,66.0,7.0909090909,5.229288149,0.0,31.0,2.0,2.0,3.0,6.0,10.0,14.0,17.0
2020.0,person,"Malignant neoplasm of the cervix uteri, unspecified",66.0,11.03030303,15.172819521,0.0,72.0,1.0,1.0,2.0,4.0,13.0,33.0,42.0
2020.0,n 1782,Other acute renal failure: Stage 2,66.0,8.6363636364,5.4874300097,1.0,28.0,2.0,3.0,5.0,7.0,11.0,17.0,20.0
2020.0,bruise,Other diseases of the larynx,66.0,3.4848484848,5.11781932,0.0,25.0,1.0,1.0,1.0,2.0,3.0,8.0,18.0
2020.0,Q07,Malignant neoplasm of the parotid,66.0,10.772727273,17.453935377,0.0,132.0,1.0,2.0,3.0,6.5,11.0,21.0,31.0
2020.0,jaga0,Multiple sclerosis with a secondary chronic course: No information on an acute exacerbation or progression,66.0,29.03030303,33.966485607,1.0,266.0,9.0,11.0,19.0,20.0,31.0,46.0,62.0
2020.0,M1904,Primary osteoarthritis of other joints : hand,66.0,2.0454545455,1.3059840756,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0
2020.0,M500,Cervical disc damage with myelopathy,65.0,14.276923077,13.29415719,2.0,57.0,2.0,3.0,5.0,8.0,22.0,37.0,42.0
2020.0,C865,Angioimmunoblastic T-cell lymphoma,65.0,12.646153846,12.068076132,0.0,47.0,1.0,2.0,4.0,9.0,15.0,30.0,43.0
2020.0,H950,Postmenopausenblutung,65.0,2.2923076923,2.9723889641,1.0,16.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0
2020.0,R600,Circumscribed edema,65.0,7.5846153846,7.5970642103,1.0,41.0,1.0,1.0,2.0,6.0,10.0,15.0,22.0
2020.0,02,"Small bowel diverticulitis with perforation and abscess, no bleeding noted",65.0,12.569230769,9.1565707807,2.0,52.0,4.0,5.0,7.0,11.0,13.0,22.0,28.0
2020.0,crush,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,65.0,7.8615384615,7.2454229584,1.0,34.0,1.0,1.0,2.0,6.0,11.0,18.0,23.0
2020.0,T8416,Mechanical complication from an internal osteosynthesis device on limb bones: ankle and foot,65.0,4.8153846154,7.1302443587,1.0,44.0,1.0,1.0,1.0,2.0,5.0,13.0,19.0
2020.0,K0,Achalasie der Kardia,65.0,7.6769230769,8.5661172876,1.0,43.0,1.0,1.0,1.0,5.0,10.0,17.0,28.0
2020.0,N450,"Orchitis, epididymitis and epididymo-orchitis with abscess",64.0,8.640625,7.7118074539,1.0,45.0,2.0,2.0,4.0,6.0,10.5,17.0,23.0
2020.0,supplication1,Benign neoplasm of the spinal cord membranes,64.0,22.15625,83.121868601,1.0,671.0,4.0,5.0,6.0,8.0,12.5,26.0,38.0
2020.0,S0623,Multiple intracerebral and cerebellar hematomas,64.0,8.546875,11.616804587,0.0,55.0,0.0,1.0,1.5,3.0,9.0,25.0,39.0
2020.0,stag,Mallory-Weiss-Syndrom,64.0,8.25,8.7432513657,1.0,50.0,2.0,2.0,4.0,6.0,10.0,14.0,22.0
2020.0,C321,Malignant neoplasm of the supraglottis,64.0,14.75,18.997075798,1.0,89.0,1.0,1.0,2.0,6.0,22.5,36.0,65.0
2020.0,stinging,Multiple fractures of the lumbar spine and pelvis,64.0,19.765625,13.794112141,1.0,76.0,3.0,4.0,11.0,17.5,26.0,33.0,42.0
2020.0,K868,Other specified diseases of the pancreas,64.0,10.859375,9.4042664879,1.0,40.0,1.0,1.0,3.0,8.5,15.0,22.0,27.0
2020.0,E1120,Non-primarily insulin-dependent diabetes mellitus [type 2 diabetes] with renal complications: Not classified as derailed,64.0,9.328125,8.3780792728,0.0,37.0,1.0,1.0,3.0,7.5,13.0,22.0,29.0
2020.0,17,Polyp of the stomach and duodenum,64.0,3.921875,4.0719898318,1.0,19.0,1.0,1.0,1.0,2.0,5.0,9.0,13.0
2020.0,definitely,Intestinal fistula,64.0,21.84375,26.595272733,1.0,202.0,3.0,4.0,9.5,18.0,26.0,35.0,40.0
2020.0,C8800,Macroglobulinemia Waldenstrom: No indication of remission,64.0,10.84375,14.114293948,0.0,77.0,1.0,1.0,2.0,5.5,14.5,31.0,37.0
2020.0,D300,Benign neoplasm of the kidney,64.0,6.234375,4.1317285191,1.0,27.0,2.0,2.0,3.0,5.5,8.0,10.0,12.0
2020.0,let 4,Benign neoplasm of the thyroid,63.0,2.746031746,1.9507505087,1.0,15.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0
2020.0,D132,Benign neoplasm of the duodenum,63.0,5.4126984127,8.7650974281,1.0,56.0,1.0,1.0,1.0,2.0,4.0,14.0,18.0
2020.0,M8435,"Stress fracture, not elsewhere classified : pelvic region and femur",63.0,10.793650794,7.1055605898,0.0,30.0,3.0,4.0,5.0,10.0,13.0,23.0,25.0
2020.0,S832,"Meniscus tear, acute",63.0,3.3650793651,4.1825350674,1.0,20.0,1.0,1.0,1.0,2.0,3.0,9.0,11.0
2020.0,C4492,"Chronic obstructive pulmonary disease, unspecified: FEV1 >= 50% and < 70% predicted",63.0,13.079365079,8.2799828333,1.0,34.0,2.0,3.0,5.0,13.0,20.0,22.0,27.0
2020.0,Ηθ98,Other specified non-infectious diseases of the lymphatic vessels and lymph nodes,63.0,7.0158730159,7.7052392387,0.0,45.0,1.0,2.0,3.0,5.0,8.0,14.0,21.0
2020.0,R042,Hämoptoe,63.0,4.3968253968,4.5242703298,0.0,23.0,0.0,0.0,1.0,3.0,6.0,12.0,13.0
2020.0,C181,Malignant neoplasm of the vermiform appendix,63.0,9.3174603175,8.8168193314,0.0,55.0,1.0,2.0,4.0,7.0,11.0,18.0,23.0
2020.0,pg 010,Drug-induced agranulocytosis and neutropenia: Critical phase less than 10 days,63.0,8.1111111111,6.0110412149,0.0,36.0,2.0,3.0,4.0,7.0,9.0,16.0,21.0
2020.0,N321,Water test test fistula,62.0,17.596774194,15.08061363,0.0,89.0,1.0,4.0,7.0,15.5,22.0,31.0,44.0
2020.0,r15,Stuhlinkontinenz,62.0,9.4032258065,46.118329515,1.0,365.0,1.0,1.0,1.0,2.0,5.0,8.0,12.0
2020.0,irrigation,Other specified changes in plasma proteins,62.0,5.4193548387,4.5576395498,0.0,22.0,1.0,1.0,2.0,4.0,7.0,12.0,15.0
2020.0,I258,Other forms of chronic ischemic heart disease,62.0,3.9838709677,6.7398787154,1.0,34.0,1.0,1.0,1.0,1.0,3.0,8.0,20.0
2020.0,J150,Pneumonia caused by Klebsiella pneumoniae,62.0,14.903225806,14.607105477,0.0,99.0,4.0,5.0,7.0,11.0,19.0,28.0,33.0
2020.0,F062,Organic delusional [schizophreniform] disorder,62.0,28.967741935,27.943131795,0.0,180.0,1.0,3.0,12.0,21.5,42.0,54.0,69.0
2020.0,Σ064,epidural hemorrhage,61.0,12.0,12.172373091,0.0,55.0,0.0,0.0,2.0,8.0,19.0,28.0,34.0
2020.0,Act 16,"Bipolar affective psychosis, currently mixed episode",61.0,48.885245902,45.007072911,0.0,240.0,4.0,9.0,22.0,35.0,65.0,86.0,131.0
2020.0,S5211,Fracture of the proximal end of the radius : open,61.0,6.0655737705,6.9158485921,1.0,34.0,1.0,1.0,2.0,3.0,7.0,16.0,21.0
2020.0,S6180,Unspecified open wound affecting other parts of wrist and hand,61.0,4.4918032787,6.4565804954,0.0,38.0,0.0,0.0,1.0,2.0,4.0,12.0,16.0
2020.0,D430,"Neoplasm of uncertain or unknown brain behavior, supratentorial",61.0,6.8360655738,7.0926730454,0.0,30.0,0.0,0.0,2.0,5.0,8.0,17.0,23.0
2020.0,mastic,"Bone fracture after insertion of an orthopedic implant, a joint prosthesis or a bone plate",61.0,20.114754098,13.910545593,2.0,57.0,4.0,7.0,9.0,16.0,27.0,41.0,48.0
2020.0,1,Candida esophagitis,60.0,7.3666666667,5.2849856619,1.0,21.0,1.0,2.0,3.0,5.5,10.5,17.0,17.5
2020.0,I440,Atrioventrikulärer Block 1. Grades,60.0,4.3666666667,4.576900982,0.0,20.0,1.0,1.0,1.0,2.0,5.5,12.5,15.0
2020.0,s4245,Fracture of the distal end of the humerus: Transcondylar (T or Y shape),60.0,8.3166666667,6.899991812,0.0,34.0,0.0,2.0,4.0,6.0,12.0,16.0,22.0
2020.0,m04,radiation cystitis,60.0,10.95,20.453688905,1.0,147.0,1.5,2.0,3.0,5.0,9.5,23.5,37.0
2020.0,jerky,Other chronic sinusitis,60.0,2.4333333333,1.3066539836,1.0,10.0,1.0,2.0,2.0,2.0,3.0,3.5,4.0
2020.0,sack,Distal Fracture of the Radius: Flexion Fracture,60.0,3.7,3.8721079968,1.0,20.0,1.0,1.0,1.5,3.0,4.0,9.0,11.0
2020.0,G4509,Vertebral artery syndrome with basilar symptoms: course of regression not specified,60.0,5.9,5.9166527413,0.0,24.0,1.0,1.0,2.0,3.5,6.0,18.0,19.5
2020.0,brain 487,Other back pain : lumbosacral area,60.0,11.4,9.5459637402,1.0,50.0,1.0,3.0,5.0,8.5,15.0,20.0,32.0
2020.0,D091,"Carcinoma in situ of urinary organs, other and unspecified",60.0,5.1,5.2873369671,1.0,27.0,1.0,2.0,2.0,3.0,6.0,11.0,17.5
2020.0,J205,Acute bronchitis caused by respiratory syncytial viruses [RS viruses],60.0,7.9,4.7859256937,0.0,20.0,1.5,2.5,4.0,7.5,11.5,14.5,17.0
2020.0,water,Diseases in the patellofemoral region,60.0,6.0333333333,5.9914251344,1.0,45.0,2.0,2.5,4.0,5.0,6.0,9.5,13.5
2020.0,E1190,Non-primarily insulin-dependent diabetes mellitus [type 2 diabetes] without complications: Not classified as derailed,59.0,8.5762711864,9.0671886489,0.0,37.0,1.0,1.0,2.0,5.0,11.0,25.0,27.0
2020.0,1,Other autoimmune hemolytic anemias,59.0,8.7457627119,6.3397846704,0.0,34.0,1.0,1.0,5.0,8.0,11.0,17.0,22.0
2020.0,R391,Other micturition disorders,59.0,5.1355932203,9.6605447607,1.0,56.0,1.0,1.0,1.0,2.0,5.0,9.0,19.0
2020.0,Lzz4,Grade 2 decubitus: sacrum,59.0,21.101694915,21.739599111,0.0,132.0,1.0,3.0,8.0,15.0,25.0,45.0,59.0
2020.0,H045,Stenosis and insufficiency of the lacrimal ducts,59.0,1.4406779661,0.5951292656,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,R0206,"Necrosis of skin and subcutaneous tissue, not elsewhere classified: lower legs and knees",59.0,14.627118644,13.967818067,1.0,62.0,2.0,3.0,4.0,10.0,20.0,41.0,49.0
2020.0,S0621,Diffuse brain injury : with an open intracranial wound,59.0,12.169491525,17.149597907,0.0,89.0,0.0,1.0,1.0,6.0,17.0,30.0,51.0
2020.0,shit,Secondary malignant neoplasm of the skin,59.0,6.6610169492,10.368403877,0.0,56.0,1.0,1.0,2.0,3.0,7.0,12.0,23.0
2020.0,hidden,Tendinitis des M. biceps brachii,59.0,2.4915254237,1.601431271,1.0,13.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0
2020.0,m 152,Bouchard node (with arthropathy),58.0,1.7931034483,0.6690821335,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
2020.0,K2288,Other specified diseases of the esophagus,58.0,7.0689655172,6.3821628324,0.0,28.0,1.0,1.0,3.0,5.0,10.0,16.0,24.0
2020.0,D136,Benign neoplasm of the pancreas,58.0,13.948275862,10.345644755,1.0,50.0,1.0,2.0,7.0,13.5,20.0,27.0,32.0
2020.0,act 10,"Bipolar mood disorder, currently hypomanic episode",58.0,26.5,23.945295842,0.0,128.0,0.0,1.0,9.0,21.0,36.0,61.0,73.0
2020.0,C4499,"Chronic obstructive pulmonary disease, unspecified: FEV1 unspecified",58.0,18.017241379,15.203290709,1.0,76.0,1.0,1.0,5.0,16.0,27.0,35.0,46.0
2020.0,S001,Contusion of the eyelid and the periocular region,58.0,3.5172413793,3.5205730161,0.0,16.0,1.0,1.0,1.0,2.0,4.0,9.0,11.0
2020.0,M4156,Other secondary scoliosis : lumbar region,58.0,10.448275862,6.4595160695,2.0,30.0,3.0,4.0,7.0,10.0,13.0,17.0,27.0
2020.0,I309,"Acute pericarditis, unspecified",58.0,8.0517241379,7.6029136008,1.0,34.0,1.0,1.0,3.0,5.0,12.0,20.0,27.0
2020.0,stump,Idiopathic Thrombozytopenic Purpura,58.0,8.5862068966,6.7746547339,0.0,35.0,1.0,2.0,4.0,7.0,10.0,17.0,25.0
2020.0,as allocate,Irritable colon without diarrhea,58.0,6.5689655172,6.190292539,1.0,34.0,1.0,1.0,2.0,5.0,8.0,16.0,20.0
2020.0,babble,"Recurrent depressive disorder, unspecified",57.0,11.719298246,11.421712384,0.0,56.0,0.0,1.0,3.0,8.0,16.0,27.0,35.0
2020.0,I701,Atherosclerosis of the renal artery,57.0,2.7719298246,3.1225993285,0.0,17.0,1.0,1.0,1.0,2.0,2.0,6.0,10.0
2020.0,K251,"Ulcer ventriculi: acute, with perforation",57.0,15.859649123,10.490537567,0.0,43.0,0.0,4.0,9.0,13.0,20.0,35.0,36.0
2020.0,C 123,Human metapneumovirus pneumonia,57.0,9.0350877193,6.2477564896,0.0,27.0,1.0,3.0,4.0,8.0,12.0,17.0,23.0
2020.0,smack,fracture of the medial malleolus,57.0,14.105263158,13.854710662,0.0,60.0,1.0,2.0,5.0,7.0,18.0,40.0,47.0
2020.0,jazz,Other diseases of the vocal cords,57.0,2.8070175439,4.1680699391,1.0,25.0,1.0,1.0,1.0,2.0,2.0,6.0,13.0
2020.0,E1121,Non-primarily insulin-dependent diabetes mellitus [type 2 diabetes] with renal complications: Identified as derailed,57.0,10.245614035,6.5935051966,1.0,37.0,1.0,4.0,6.0,8.0,13.0,20.0,22.0
2020.0,J155,Pneumonia caused by Escherichia coli,56.0,11.410714286,7.0344006289,0.0,30.0,2.0,4.0,6.5,9.0,17.0,21.0,23.0
2020.0,F012,Subcortical vascular dementia,56.0,28.428571429,29.053466163,1.0,175.0,3.0,3.0,8.0,20.0,39.5,56.0,85.0
2020.0,C 4489,Other specified chronic obstructive pulmonary disease: FEV1 unspecified,56.0,10.589285714,11.066372955,0.0,66.0,1.0,1.0,3.0,8.5,14.0,20.0,36.0
2020.0,K8511,Biliary acute pancreatitis: with organ complications,56.0,17.785714286,15.286017718,1.0,82.0,2.0,4.0,8.5,15.0,20.5,32.0,60.0
2020.0,R471,dysarthria and anarthria,56.0,6.5178571429,9.7682064445,0.0,49.0,0.0,1.0,1.0,3.0,7.0,15.0,32.0
2020.0,N434,Spermatozele,56.0,2.0892857143,0.9775067675,1.0,6.0,1.0,1.0,1.0,2.0,2.5,3.0,4.0
2020.0,G250,Essential Tremor,56.0,6.1428571429,6.2214542919,1.0,28.0,1.0,2.0,2.0,3.0,8.0,13.0,20.0
2020.0,T856,"Mechanical complication from other specified internal prosthesis, implant or graft",56.0,5.3214285714,6.1173587374,1.0,27.0,1.0,1.0,2.0,3.0,6.0,12.0,26.0
2020.0,D172,Benign neoplasm of the fatty tissue of the skin and subcutaneous tissue of the extremities,56.0,2.4642857143,2.7697343864,1.0,16.0,1.0,1.0,1.0,2.0,2.0,5.0,8.0
2020.0,pg019,"Drug-induced agranulocytosis and neutropenia, unspecified",55.0,10.509090909,18.967684729,0.0,135.0,1.0,1.0,3.0,7.0,11.0,12.0,33.0
2020.0,jasa1,"Anoxic brain injury, not elsewhere classified",55.0,17.818181818,27.843538322,0.0,136.0,0.0,1.0,2.0,6.0,19.0,55.0,74.0
2020.0,G4513,Internal carotid artery syndrome (hemilateral): Complete resolution within less than 1 hour,55.0,4.5818181818,4.5448012999,1.0,23.0,1.0,1.0,2.0,3.0,7.0,9.0,17.0
2020.0,D6958,Other secondary thrombocytopenias not classified as transfusion-refractory,55.0,7.7090909091,7.0334458318,0.0,37.0,1.0,1.0,3.0,6.0,10.0,18.0,21.0
2020.0,R502,Drug-induced fever,54.0,4.7592592593,3.5657447034,1.0,16.0,1.0,1.0,2.0,4.0,6.0,9.0,14.0
2020.0,K510,Ulcerative (chronic) enterocolitis,54.0,12.777777778,8.8331849993,1.0,41.0,2.0,4.0,6.0,9.5,20.0,23.0,28.0
2020.0,k0,Acute and subacute liver failure,54.0,10.555555556,7.8009836503,0.0,36.0,1.0,2.0,4.0,9.0,15.0,21.0,25.0
2020.0,R568,Other and unspecified convulsions,54.0,5.2777777778,7.4944423853,0.0,41.0,0.0,0.0,1.0,3.0,7.0,9.0,19.0
2020.0,get down,"Arteritis, unspecified",54.0,13.166666667,10.990132796,1.0,56.0,1.0,2.0,6.0,10.0,18.0,24.0,36.0
2020.0,R700,Accelerated erythrocyte sedimentation reaction,54.0,7.3148148148,5.4351201548,1.0,25.0,1.0,1.0,3.0,6.5,9.0,14.0,18.0
2020.0,B518,Other ulcerative colitis,54.0,10.259259259,7.7755911871,0.0,34.0,1.0,2.0,4.0,8.5,13.0,20.0,31.0
2020.0,G576,Plantar nerve lesion,54.0,1.4444444444,0.7439483312,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,M8058,Idiopathic osteoporosis with pathologic fracture : other,54.0,9.5740740741,6.5490942823,1.0,32.0,2.0,3.0,6.0,8.0,11.0,20.0,25.0
2020.0,jazz,Peritonsillarabszeß,54.0,4.0740740741,3.7610308294,0.0,17.0,0.0,1.0,2.0,3.0,4.0,10.0,13.0
2020.0,R401,Stupor,54.0,5.3518518519,5.284928401,0.0,28.0,0.0,1.0,1.0,4.0,8.0,11.0,16.0
2020.0,I201,Angina pectoris with proven coronary spasm,54.0,2.4444444444,2.8791158671,1.0,20.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0
2020.0,M8418,Nonunion of fracture ends [pseudarthrosis] : other,54.0,10.759259259,8.9904250643,1.0,51.0,2.0,2.0,5.0,7.0,15.0,22.0,24.0
2020.0,stumble,"Post-traumatic wound infection, not elsewhere classified",53.0,9.4150943396,7.3365102851,1.0,34.0,1.0,2.0,4.0,7.0,12.0,20.0,23.0
2020.0,I728,Aneurysm of other specified arteries,53.0,6.4528301887,8.0588366161,0.0,44.0,1.0,1.0,1.0,4.0,8.0,16.0,22.0
2020.0,C9210,Chronic myeloid leukemia: no remission reported,53.0,10.905660377,11.60282484,0.0,53.0,1.0,1.0,3.0,7.0,14.0,26.0,31.0
2020.0,for 023,"Skin abscess, boils and carbuncles on the buttocks",53.0,9.5660377358,14.725056398,1.0,87.0,1.0,1.0,2.0,4.0,12.0,22.0,26.0
2020.0,sump,"Infection and inflammatory response from other internal prostheses, implants, or transplants",53.0,9.9433962264,10.406017295,1.0,51.0,2.0,2.0,4.0,6.0,13.0,25.0,35.0
2020.0,H819,"Disorder of vestibular function, unspecified",53.0,5.5471698113,5.5697190847,0.0,22.0,0.0,1.0,2.0,3.0,7.0,15.0,17.0
2020.0,G810,Flaccid hemiplegia,53.0,23.264150943,15.311070584,0.0,62.0,1.0,2.0,13.0,20.0,33.0,45.0,49.0
2020.0,45,Embolism and thrombosis of the iliac artery,53.0,6.3773584906,7.377789994,0.0,28.0,0.0,0.0,2.0,4.0,9.0,19.0,23.0
2020.0,H402,Primary angle-closure glaucoma,53.0,2.3396226415,1.8805011221,0.0,10.0,1.0,1.0,1.0,2.0,2.0,4.0,7.0
2020.0,sacrifice,Unspecified undesirable side effect of a medicine or drug,52.0,7.3653846154,8.7425684882,0.0,44.0,1.0,1.0,1.0,4.5,9.5,19.0,23.0
2020.0,station,Tendonitis of the Achilles tendon,52.0,6.0769230769,6.7847757888,1.0,28.0,1.0,2.0,2.0,3.0,5.0,16.0,25.0
2020.0,M228,Other diseases of the patella,52.0,5.5,3.0454079864,2.0,19.0,3.0,3.0,4.0,5.0,6.0,7.0,11.0
2020.0,D126,"Benign neoplasm of colon, unspecified",52.0,6.6346153846,7.0960603435,1.0,31.0,1.0,1.0,2.0,3.0,10.0,14.0,27.0
2020.0,J068,Other acute infections at multiple sites in the upper respiratory tract,52.0,8.4615384615,14.626676594,1.0,103.0,1.0,1.0,2.0,5.0,9.5,16.0,23.0
2020.0,S4240,Fracture of the distal end of the humerus : closed,52.0,13.942307692,9.5289310997,0.0,35.0,1.0,2.0,5.5,13.0,20.0,26.0,33.0
2020.0,Z035,Observation for suspected other cardiovascular diseases,52.0,1.2115384615,0.8004052518,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,T8415,Mechanical complication from an internal osteosynthesis device on limb bones: lower leg,52.0,10.057692308,10.26017135,1.0,54.0,1.0,2.0,3.0,7.0,11.0,24.0,31.0
2020.0,I711,"Thoracic aortic aneurysm, ruptured",52.0,8.25,9.6789138104,0.0,50.0,0.0,0.0,1.0,6.0,11.5,20.0,24.0
2020.0,G419,"Status epilepticus, unspecified",51.0,8.7843137255,8.8889003268,0.0,40.0,0.0,0.0,2.0,7.0,13.0,19.0,28.0
2020.0,K8021,Gallbladder stone without cholecystitis: With bile duct obstruction,51.0,6.2156862745,5.4929544891,1.0,24.0,1.0,1.0,2.0,5.0,7.0,14.0,20.0
2020.0,C161,Malignant neoplasm of the fundus ventriculi,51.0,11.294117647,9.4578943061,1.0,38.0,2.0,2.0,4.0,7.0,17.0,25.0,31.0
2020.0,m03,Other deformity of big toe (acquired),51.0,2.8431372549,1.5921375446,1.0,10.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0
2020.0,18,Other vascular myelopathies,51.0,20.862745098,24.791143264,0.0,147.0,2.0,4.0,6.0,12.0,28.0,45.0,70.0
2020.0,C442,tension headache,51.0,5.7843137255,6.0442161625,1.0,27.0,1.0,1.0,2.0,4.0,8.0,11.0,21.0
